Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1820,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1821,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1822,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1823,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1824,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1825,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1826,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1827,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1828,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1829,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1830,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1831,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1832,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1833,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1834,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1835,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1836,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1837,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1838,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1839,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1840,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1841,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1842,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1843,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1844,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1845,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1846,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
