Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1832,2.34E+02,1.81E+02,2.36E+01,2.22E+02,1.10E+04
1833,2.34E+02,1.98E+02,2.38E+01,2.26E+02,1.09E+04
1834,2.35E+02,2.47E+02,2.38E+01,2.15E+02,1.11E+04
1835,2.36E+02,1.98E+02,2.36E+01,2.18E+02,1.12E+04
1836,2.36E+02,2.22E+02,2.40E+01,2.30E+02,1.08E+04
1837,2.37E+02,1.94E+02,2.41E+01,2.44E+02,1.12E+04
1838,2.37E+02,2.04E+02,2.40E+01,2.35E+02,1.16E+04
1839,2.38E+02,2.07E+02,2.41E+01,2.42E+02,1.11E+04
1840,2.38E+02,2.38E+02,2.44E+01,2.43E+02,1.07E+04
1841,2.39E+02,2.11E+02,2.44E+01,2.38E+02,1.13E+04
1842,2.39E+02,2.30E+02,2.42E+01,2.46E+02,1.08E+04
1843,2.40E+02,2.21E+02,2.38E+01,2.16E+02,1.06E+04
1844,2.40E+02,1.79E+02,2.41E+01,2.22E+02,1.10E+04
1845,2.41E+02,2.14E+02,2.34E+01,2.21E+02,1.09E+04
1846,2.41E+02,1.97E+02,2.39E+01,2.22E+02,1.08E+04
1847,2.42E+02,1.99E+02,2.39E+01,2.36E+02,1.11E+04
1848,2.42E+02,2.20E+02,2.39E+01,2.48E+02,1.14E+04
1849,2.43E+02,2.21E+02,2.40E+01,2.27E+02,1.12E+04
1850,2.43E+02,2.28E+02,2.33E+01,2.20E+02,1.13E+04
1851,2.43E+02,1.97E+02,2.32E+01,2.17E+02,1.10E+04
1852,2.43E+02,1.83E+02,2.34E+01,2.16E+02,1.09E+04
1853,2.43E+02,1.94E+02,2.35E+01,2.14E+02,1.09E+04
1854,2.42E+02,2.43E+02,2.35E+01,2.09E+02,1.11E+04
1855,2.42E+02,1.95E+02,2.34E+01,2.10E+02,1.11E+04
1856,2.42E+02,2.22E+02,2.39E+01,2.22E+02,1.06E+04
1857,2.42E+02,1.95E+02,2.37E+01,2.32E+02,1.14E+04
1858,2.42E+02,1.99E+02,2.36E+01,2.24E+02,1.16E+04
1859,2.42E+02,2.13E+02,2.40E+01,2.36E+02,1.11E+04
1860,2.41E+02,2.38E+02,2.41E+01,2.36E+02,1.09E+04
1861,2.41E+02,2.02E+02,2.42E+01,2.30E+02,1.12E+04
1862,2.42E+02,2.27E+02,2.42E+01,2.40E+02,1.08E+04
1863,2.42E+02,2.17E+02,2.37E+01,2.06E+02,1.06E+04
1864,2.42E+02,1.81E+02,2.42E+01,2.15E+02,1.09E+04
1865,2.42E+02,2.15E+02,2.36E+01,2.18E+02,1.11E+04
1866,2.42E+02,1.98E+02,2.41E+01,2.16E+02,1.10E+04
1867,2.42E+02,2.05E+02,2.42E+01,2.31E+02,1.12E+04
1868,2.42E+02,2.24E+02,2.44E+01,2.42E+02,1.16E+04
1869,2.42E+02,2.20E+02,2.46E+01,2.23E+02,1.12E+04
1870,2.42E+02,2.30E+02,2.38E+01,2.16E+02,1.14E+04
