Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1832,2.00E+04,1.99E+04,5.19E+02,6.97E+03,2.04E+05
1833,2.00E+04,2.19E+04,5.25E+02,7.12E+03,2.01E+05
1834,2.00E+04,2.82E+04,5.25E+02,6.82E+03,2.04E+05
1835,2.01E+04,2.22E+04,5.20E+02,6.84E+03,2.06E+05
1836,2.01E+04,2.50E+04,5.29E+02,7.24E+03,2.00E+05
1837,2.02E+04,2.13E+04,5.31E+02,7.64E+03,2.08E+05
1838,2.02E+04,2.27E+04,5.29E+02,7.38E+03,2.12E+05
1839,2.02E+04,2.31E+04,5.31E+02,7.57E+03,2.06E+05
1840,2.03E+04,2.68E+04,5.38E+02,7.64E+03,2.00E+05
1841,2.03E+04,2.34E+04,5.39E+02,7.50E+03,2.09E+05
1842,2.04E+04,2.58E+04,5.34E+02,7.73E+03,2.00E+05
1843,2.04E+04,2.49E+04,5.24E+02,6.84E+03,1.95E+05
1844,2.05E+04,1.95E+04,5.31E+02,7.02E+03,2.02E+05
1845,2.05E+04,2.43E+04,5.15E+02,6.93E+03,2.02E+05
1846,2.05E+04,2.18E+04,5.26E+02,7.01E+03,2.01E+05
1847,2.06E+04,2.21E+04,5.26E+02,7.39E+03,2.06E+05
1848,2.06E+04,2.47E+04,5.26E+02,7.74E+03,2.12E+05
1849,2.07E+04,2.47E+04,5.29E+02,7.19E+03,2.07E+05
1850,2.07E+04,2.61E+04,5.11E+02,6.90E+03,2.08E+05
1851,2.07E+04,2.22E+04,5.08E+02,6.78E+03,2.04E+05
1852,2.06E+04,2.03E+04,5.16E+02,6.80E+03,2.01E+05
1853,2.06E+04,2.16E+04,5.16E+02,6.73E+03,2.01E+05
1854,2.06E+04,2.78E+04,5.17E+02,6.61E+03,2.05E+05
1855,2.05E+04,2.19E+04,5.14E+02,6.60E+03,2.06E+05
1856,2.05E+04,2.50E+04,5.26E+02,7.03E+03,1.97E+05
1857,2.04E+04,2.17E+04,5.22E+02,7.28E+03,2.10E+05
1858,2.04E+04,2.22E+04,5.19E+02,7.02E+03,2.13E+05
1859,2.04E+04,2.38E+04,5.29E+02,7.43E+03,2.06E+05
1860,2.03E+04,2.69E+04,5.32E+02,7.46E+03,2.01E+05
1861,2.03E+04,2.23E+04,5.34E+02,7.26E+03,2.07E+05
1862,2.03E+04,2.55E+04,5.34E+02,7.54E+03,2.00E+05
1863,2.03E+04,2.46E+04,5.21E+02,6.52E+03,1.96E+05
1864,2.03E+04,1.98E+04,5.33E+02,6.81E+03,2.02E+05
1865,2.02E+04,2.45E+04,5.18E+02,6.85E+03,2.05E+05
1866,2.02E+04,2.19E+04,5.31E+02,6.83E+03,2.03E+05
1867,2.02E+04,2.28E+04,5.33E+02,7.26E+03,2.08E+05
1868,2.02E+04,2.51E+04,5.37E+02,7.59E+03,2.14E+05
1869,2.02E+04,2.45E+04,5.43E+02,7.08E+03,2.06E+05
1870,2.01E+04,2.64E+04,5.23E+02,6.77E+03,2.10E+05
1871,2.01E+04,2.20E+04,5.23E+02,6.71E+03,2.07E+05
1872,2.00E+04,2.01E+04,5.29E+02,6.66E+03,2.01E+05
1873,2.00E+04,2.35E+04,5.32E+02,6.80E+03,2.06E+05
1874,1.99E+04,2.72E+04,5.29E+02,6.51E+03,2.09E+05
1875,1.99E+04,2.11E+04,5.28E+02,6.55E+03,2.06E+05
1876,1.99E+04,2.51E+04,5.47E+02,7.17E+03,2.02E+05
1877,1.98E+04,2.18E+04,5.37E+02,7.19E+03,2.10E+05
1878,1.98E+04,2.19E+04,5.36E+02,6.97E+03,2.14E+05
1879,1.97E+04,2.59E+04,5.51E+02,7.52E+03,2.09E+05
1880,1.97E+04,2.71E+04,5.46E+02,7.24E+03,2.03E+05
1881,1.96E+04,2.29E+04,5.47E+02,7.10E+03,2.10E+05
1882,1.94E+04,2.49E+04,5.47E+02,7.41E+03,2.02E+05
1883,1.93E+04,2.30E+04,5.35E+02,6.44E+03,1.97E+05
1884,1.92E+04,2.16E+04,5.43E+02,6.72E+03,2.06E+05
1885,1.91E+04,2.43E+04,5.28E+02,6.64E+03,2.05E+05
1886,1.90E+04,2.21E+04,5.39E+02,6.62E+03,2.06E+05
1887,1.89E+04,2.30E+04,5.38E+02,6.97E+03,2.09E+05
1888,1.88E+04,2.63E+04,5.42E+02,7.20E+03,2.11E+05
1889,1.87E+04,2.50E+04,5.44E+02,6.69E+03,2.10E+05
1890,1.86E+04,2.66E+04,5.26E+02,6.47E+03,2.11E+05
1891,1.85E+04,2.20E+04,5.23E+02,6.39E+03,2.07E+05
1892,1.83E+04,2.06E+04,5.33E+02,6.53E+03,2.03E+05
1893,1.82E+04,2.30E+04,5.31E+02,6.44E+03,2.04E+05
1894,1.81E+04,2.80E+04,5.27E+02,6.22E+03,2.11E+05
1895,1.80E+04,2.31E+04,5.29E+02,6.36E+03,2.11E+05
1896,1.78E+04,2.51E+04,5.41E+02,6.70E+03,1.98E+05
1897,1.77E+04,2.21E+04,5.32E+02,6.83E+03,2.13E+05
1898,1.76E+04,2.06E+04,5.30E+02,6.66E+03,2.14E+05
1899,1.74E+04,2.64E+04,5.46E+02,7.19E+03,2.08E+05
1900,1.73E+04,2.71E+04,5.36E+02,6.89E+03,2.04E+05
1901,1.71E+04,2.11E+04,5.39E+02,6.89E+03,2.08E+05
1902,1.68E+04,2.24E+04,5.36E+02,6.94E+03,2.03E+05
1903,1.66E+04,2.20E+04,5.22E+02,6.19E+03,1.97E+05
1904,1.64E+04,2.54E+04,5.26E+02,6.38E+03,2.04E+05
1905,1.61E+04,2.26E+04,5.15E+02,6.41E+03,2.09E+05
1906,1.59E+04,2.23E+04,5.26E+02,6.45E+03,2.05E+05
1907,1.56E+04,2.47E+04,5.21E+02,6.77E+03,2.10E+05
1908,1.54E+04,2.53E+04,5.30E+02,6.86E+03,2.14E+05
1909,1.51E+04,2.30E+04,5.20E+02,6.55E+03,2.12E+05
1910,1.49E+04,2.70E+04,5.10E+02,6.38E+03,2.15E+05
1911,1.47E+04,2.18E+04,5.09E+02,6.29E+03,2.11E+05
1912,1.45E+04,2.04E+04,5.16E+02,6.30E+03,2.06E+05
1913,1.44E+04,2.26E+04,5.15E+02,6.32E+03,2.07E+05
1914,1.42E+04,2.90E+04,5.09E+02,6.21E+03,2.13E+05
1915,1.40E+04,2.48E+04,5.16E+02,6.24E+03,2.09E+05
1916,1.38E+04,2.55E+04,5.25E+02,6.85E+03,2.02E+05
1917,1.36E+04,2.23E+04,5.18E+02,6.80E+03,2.14E+05
1918,1.34E+04,2.60E+04,5.19E+02,6.52E+03,2.15E+05
1919,1.32E+04,2.89E+04,5.31E+02,7.00E+03,2.12E+05
1920,1.31E+04,2.93E+04,5.31E+02,6.88E+03,2.10E+05
1921,1.30E+04,2.32E+04,5.13E+02,6.34E+03,2.13E+05
1922,1.29E+04,2.28E+04,5.16E+02,5.97E+03,2.05E+05
1923,1.28E+04,2.26E+04,5.42E+02,7.40E+03,2.19E+05
1924,1.27E+04,2.34E+04,5.12E+02,6.31E+03,2.06E+05
1925,1.27E+04,2.05E+04,5.09E+02,6.37E+03,2.10E+05
1926,1.26E+04,2.12E+04,5.05E+02,5.68E+03,2.08E+05
1927,1.25E+04,1.92E+04,5.21E+02,6.43E+03,2.13E+05
1928,1.24E+04,1.97E+04,5.18E+02,6.36E+03,2.13E+05
1929,1.23E+04,2.42E+04,5.12E+02,6.72E+03,2.11E+05
1930,1.23E+04,2.67E+04,5.16E+02,7.20E+03,2.23E+05
1931,1.23E+04,2.37E+04,5.15E+02,6.49E+03,2.06E+05
1932,1.24E+04,2.18E+04,5.11E+02,6.41E+03,2.19E+05
1933,1.25E+04,2.57E+04,5.13E+02,6.61E+03,2.07E+05
1934,1.26E+04,2.65E+04,5.13E+02,6.55E+03,2.19E+05
1935,1.27E+04,2.55E+04,5.18E+02,6.38E+03,2.15E+05
1936,1.27E+04,2.48E+04,5.26E+02,7.24E+03,2.25E+05
1937,1.28E+04,2.60E+04,5.15E+02,6.25E+03,2.17E+05
1938,1.29E+04,2.24E+04,5.14E+02,6.05E+03,2.11E+05
1939,1.30E+04,2.36E+04,5.22E+02,6.71E+03,2.20E+05
1940,1.30E+04,2.23E+04,4.98E+02,5.94E+03,2.13E+05
1941,1.32E+04,2.03E+04,5.15E+02,5.71E+03,2.13E+05
1942,1.34E+04,2.38E+04,5.17E+02,6.37E+03,2.16E+05
1943,1.36E+04,1.92E+04,5.17E+02,6.38E+03,2.17E+05
1944,1.38E+04,2.27E+04,5.08E+02,6.27E+03,2.16E+05
1945,1.40E+04,1.81E+04,5.17E+02,6.64E+03,2.22E+05
1946,1.42E+04,2.10E+04,5.03E+02,6.07E+03,2.08E+05
1947,1.44E+04,1.88E+04,4.95E+02,5.61E+03,2.13E+05
1948,1.46E+04,1.67E+04,5.13E+02,6.02E+03,2.23E+05
1949,1.48E+04,2.53E+04,5.06E+02,5.86E+03,2.19E+05
1950,1.50E+04,2.94E+04,5.27E+02,6.99E+03,2.26E+05
1951,1.51E+04,2.22E+04,4.92E+02,5.16E+03,2.03E+05
1952,1.53E+04,2.58E+04,4.99E+02,5.14E+03,2.07E+05
1953,1.54E+04,2.72E+04,5.13E+02,5.85E+03,2.15E+05
1954,1.55E+04,2.30E+04,5.22E+02,6.38E+03,2.19E+05
1955,1.57E+04,2.10E+04,4.99E+02,5.72E+03,2.21E+05
1956,1.58E+04,1.93E+04,5.08E+02,6.37E+03,2.42E+05
1957,1.59E+04,2.27E+04,5.16E+02,6.93E+03,2.54E+05
1958,1.60E+04,2.14E+04,5.12E+02,5.90E+03,2.16E+05
1959,1.62E+04,2.13E+04,5.07E+02,6.25E+03,2.07E+05
1960,1.63E+04,2.06E+04,4.97E+02,4.89E+03,2.06E+05
1961,1.64E+04,2.10E+04,4.96E+02,5.52E+03,2.43E+05
1962,1.65E+04,2.16E+04,5.01E+02,6.07E+03,2.15E+05
1963,1.67E+04,2.57E+04,4.85E+02,4.84E+03,2.66E+05
1964,1.68E+04,2.31E+04,5.01E+02,5.46E+03,2.10E+05
1965,1.69E+04,2.04E+04,5.00E+02,5.47E+03,2.26E+05
1966,1.70E+04,2.32E+04,4.82E+02,4.76E+03,2.14E+05
1967,1.71E+04,2.56E+04,4.90E+02,5.09E+03,2.37E+05
1968,1.72E+04,2.97E+04,5.03E+02,6.00E+03,2.04E+05
1969,1.74E+04,2.28E+04,4.82E+02,4.51E+03,2.00E+05
1970,1.75E+04,2.72E+04,4.96E+02,5.19E+03,2.02E+05
1971,1.74E+04,2.85E+04,5.02E+02,5.24E+03,2.05E+05
1972,1.74E+04,3.05E+04,4.72E+02,4.62E+03,2.61E+05
1973,1.73E+04,3.01E+04,4.89E+02,4.74E+03,2.05E+05
1974,1.73E+04,2.42E+04,4.92E+02,4.91E+03,2.14E+05
1975,1.72E+04,2.10E+04,4.73E+02,4.75E+03,2.04E+05
1976,1.72E+04,2.58E+04,4.84E+02,4.97E+03,2.19E+05
1977,1.71E+04,2.28E+04,4.85E+02,5.22E+03,2.20E+05
1978,1.71E+04,2.41E+04,5.06E+02,6.34E+03,2.22E+05
1979,1.70E+04,2.63E+04,4.90E+02,5.51E+03,2.19E+05
1980,1.70E+04,2.81E+04,4.88E+02,4.79E+03,2.18E+05
1981,1.70E+04,2.70E+04,4.88E+02,4.94E+03,2.07E+05
1982,1.71E+04,1.89E+04,4.78E+02,5.02E+03,3.07E+05
1983,1.72E+04,2.30E+04,4.86E+02,4.75E+03,1.96E+05
1984,1.72E+04,2.36E+04,4.80E+02,4.59E+03,2.12E+05
1985,1.73E+04,2.52E+04,5.09E+02,5.48E+03,2.12E+05
1986,1.73E+04,2.22E+04,5.03E+02,5.02E+03,2.19E+05
1987,1.74E+04,2.37E+04,5.03E+02,4.71E+03,2.44E+05
1988,1.75E+04,2.59E+04,5.03E+02,4.80E+03,2.28E+05
1989,1.75E+04,2.69E+04,4.83E+02,3.86E+03,2.09E+05
1990,1.76E+04,2.87E+04,5.12E+02,4.94E+03,2.22E+05
1991,1.77E+04,2.74E+04,5.15E+02,5.02E+03,4.08E+05
1992,1.78E+04,2.54E+04,4.96E+02,4.10E+03,2.05E+05
1993,1.79E+04,2.54E+04,5.15E+02,4.48E+03,2.33E+05
1994,1.80E+04,2.77E+04,5.24E+02,4.81E+03,3.57E+05
1995,1.82E+04,2.84E+04,5.22E+02,4.36E+03,2.50E+05
1996,1.83E+04,2.63E+04,5.24E+02,4.43E+03,2.30E+05
1997,7.80E+03,2.01E+04,6.08E+02,4.82E+03,5.21E+05
1998,2.50E+04,6.75E+04,7.02E+02,7.11E+03,3.35E+05
1999,1.26E+04,2.26E+04,5.48E+02,6.55E+03,2.72E+05
2000,7.80E+03,2.56E+04,1.01E+03,5.00E+03,2.21E+05
2001,4.06E+03,2.33E+04,3.71E+02,3.10E+03,2.32E+05
2002,2.56E+04,4.03E+04,5.98E+02,1.95E+03,2.98E+05
2003,1.65E+04,6.82E+04,8.21E+02,5.78E+03,2.48E+05
2004,2.82E+04,8.07E+03,2.80E+02,5.95E+03,2.84E+05
2005,2.02E+04,1.38E+04,7.38E+02,3.35E+03,2.86E+05
2006,1.58E+04,2.67E+04,4.77E+02,5.38E+03,3.05E+05
2007,1.40E+04,1.24E+04,7.16E+02,4.08E+03,2.80E+05
2008,1.09E+04,3.79E+04,3.25E+02,4.06E+03,2.04E+05
2009,1.21E+04,1.48E+04,3.49E+02,5.72E+03,2.44E+05
2010,2.05E+04,1.87E+04,2.98E+02,5.02E+03,2.65E+05
2011,1.54E+04,2.39E+04,4.27E+02,3.25E+03,2.26E+05
2012,1.69E+04,5.45E+04,7.31E+02,3.91E+03,2.36E+05
2013,2.92E+04,2.13E+04,3.16E+02,3.12E+03,2.08E+05
2014,3.33E+04,2.94E+04,2.65E+02,4.27E+03,2.57E+05
2015,3.97E+04,2.44E+04,6.25E+02,3.18E+03,3.19E+05
2020,1.92E+04,3.06E+04,2.38E+03,6.77E+03,2.62E+05
2030,1.83E+04,2.92E+04,2.33E+03,6.84E+03,2.54E+05
2040,1.74E+04,2.79E+04,2.28E+03,6.85E+03,2.44E+05
2050,1.65E+04,2.66E+04,2.23E+03,6.80E+03,2.33E+05
