Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1921,6.31E+02,1.11E+03,1.74E+01,2.56E+02,7.65E+03
1922,6.28E+02,1.09E+03,1.74E+01,2.41E+02,7.37E+03
1923,6.24E+02,1.07E+03,1.84E+01,2.99E+02,7.90E+03
1924,6.20E+02,1.11E+03,1.73E+01,2.55E+02,7.44E+03
1925,6.16E+02,9.77E+02,1.72E+01,2.57E+02,7.58E+03
1926,6.12E+02,1.01E+03,1.71E+01,2.30E+02,7.47E+03
1927,6.09E+02,9.11E+02,1.76E+01,2.60E+02,7.66E+03
1928,6.05E+02,9.37E+02,1.75E+01,2.57E+02,7.67E+03
1929,6.01E+02,1.16E+03,1.73E+01,2.72E+02,7.63E+03
1930,5.97E+02,1.28E+03,1.75E+01,2.91E+02,8.04E+03
1931,6.01E+02,1.13E+03,1.74E+01,2.62E+02,7.42E+03
1932,6.05E+02,1.04E+03,1.73E+01,2.59E+02,7.87E+03
1933,6.09E+02,1.22E+03,1.74E+01,2.67E+02,7.47E+03
1934,6.13E+02,1.26E+03,1.74E+01,2.65E+02,7.87E+03
1935,6.17E+02,1.22E+03,1.75E+01,2.58E+02,7.74E+03
1936,6.21E+02,1.18E+03,1.78E+01,2.92E+02,8.10E+03
1937,6.25E+02,1.24E+03,1.74E+01,2.52E+02,7.76E+03
1938,6.29E+02,1.07E+03,1.74E+01,2.45E+02,7.58E+03
1939,6.33E+02,1.12E+03,1.77E+01,2.71E+02,7.91E+03
1940,6.36E+02,1.06E+03,1.68E+01,2.40E+02,7.63E+03
1941,6.47E+02,9.66E+02,1.74E+01,2.31E+02,7.63E+03
1942,6.56E+02,1.13E+03,1.75E+01,2.57E+02,7.76E+03
1943,6.66E+02,9.14E+02,1.75E+01,2.57E+02,7.81E+03
1944,6.76E+02,1.08E+03,1.72E+01,2.53E+02,7.79E+03
1945,6.86E+02,8.62E+02,1.75E+01,2.68E+02,7.98E+03
1946,6.96E+02,1.00E+03,1.70E+01,2.45E+02,7.51E+03
1947,7.06E+02,8.96E+02,1.67E+01,2.27E+02,7.63E+03
1948,7.16E+02,7.94E+02,1.73E+01,2.43E+02,7.98E+03
1949,7.26E+02,1.21E+03,1.71E+01,2.37E+02,8.39E+03
1950,7.36E+02,1.40E+03,1.78E+01,2.82E+02,7.84E+03
1951,7.43E+02,1.06E+03,1.66E+01,2.08E+02,7.00E+03
1952,7.49E+02,1.23E+03,1.68E+01,2.08E+02,7.43E+03
1953,7.56E+02,1.30E+03,1.73E+01,2.36E+02,7.71E+03
1954,7.62E+02,1.10E+03,1.77E+01,2.58E+02,7.88E+03
1955,7.69E+02,1.00E+03,1.69E+01,2.31E+02,7.87E+03
1956,7.75E+02,9.20E+02,1.72E+01,2.57E+02,9.14E+03
1957,7.82E+02,1.08E+03,1.75E+01,2.80E+02,9.59E+03
1958,7.89E+02,1.02E+03,1.73E+01,2.38E+02,7.52E+03
1959,7.95E+02,1.02E+03,1.71E+01,2.52E+02,7.21E+03
1960,8.02E+02,9.81E+02,1.68E+01,1.98E+02,7.31E+03
1961,8.08E+02,1.00E+03,1.68E+01,2.23E+02,1.04E+04
1962,8.14E+02,1.03E+03,1.69E+01,2.45E+02,7.70E+03
1963,8.20E+02,1.23E+03,1.64E+01,1.96E+02,1.18E+04
1964,8.26E+02,1.10E+03,1.70E+01,2.21E+02,7.61E+03
1965,8.32E+02,9.74E+02,1.69E+01,2.21E+02,9.19E+03
1966,8.39E+02,1.11E+03,1.63E+01,1.92E+02,8.07E+03
1967,8.45E+02,1.22E+03,1.65E+01,2.06E+02,9.19E+03
1968,8.51E+02,1.42E+03,1.70E+01,2.42E+02,7.23E+03
1969,8.57E+02,1.09E+03,1.63E+01,1.83E+02,6.92E+03
1970,8.63E+02,1.30E+03,1.68E+01,2.10E+02,7.12E+03
1971,8.61E+02,1.36E+03,1.70E+01,2.12E+02,7.50E+03
1972,8.59E+02,1.46E+03,1.59E+01,1.87E+02,1.13E+04
1973,8.56E+02,1.44E+03,1.65E+01,1.92E+02,7.52E+03
1974,8.54E+02,1.15E+03,1.66E+01,1.98E+02,7.63E+03
