Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1750,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1751,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1752,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1753,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1754,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1755,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1756,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1757,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1758,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1759,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1760,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1761,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1762,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1763,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1764,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1765,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1766,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1767,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1768,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1769,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1770,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1771,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1772,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1773,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1774,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1775,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1776,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1777,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
1778,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
