Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1832,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1833,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1834,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1835,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1836,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1837,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1838,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1839,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1840,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1841,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1842,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1843,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1844,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1845,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1846,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1847,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1848,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1849,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1850,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1851,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1852,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1853,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1854,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1855,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1856,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1857,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1858,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1859,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1860,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1861,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1862,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1863,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1864,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1865,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1866,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1867,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1868,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1869,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1870,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1871,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1872,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1873,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1874,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1875,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1876,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1877,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1878,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1879,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1880,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1881,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1882,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1883,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1884,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1885,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1886,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1887,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1888,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1889,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1890,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1891,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1892,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1893,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1894,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1895,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1896,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1897,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1898,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1899,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1900,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1901,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1902,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1903,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1904,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1905,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1906,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1907,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1908,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1909,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1910,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1911,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1912,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1913,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1914,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1915,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1916,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1917,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1918,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1919,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1920,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1921,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1922,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1923,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1924,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1925,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1926,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1927,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1928,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1929,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1930,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1931,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1932,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1933,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1934,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1935,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1936,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1937,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1938,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1939,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1940,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1941,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1942,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1943,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1944,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1945,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1946,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1947,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1948,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1949,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1950,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1951,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1952,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1953,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1954,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1955,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1956,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1957,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1958,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1959,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1960,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1961,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1962,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1963,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1964,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1965,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1966,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1967,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1968,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1969,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1970,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1971,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1972,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1973,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1974,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1975,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1976,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1977,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1978,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1979,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1980,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1981,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1982,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1983,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1984,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1985,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1986,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1987,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1988,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1989,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1990,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1991,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1992,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1993,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1994,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1995,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1996,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1997,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1998,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
1999,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2000,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2001,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2002,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2003,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2004,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2005,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2006,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2007,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2008,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2009,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2010,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2011,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2012,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2013,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2014,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2015,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2020,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2030,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2040,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
2050,6.76E+01,9.58E+01,2.45E+00,3.56E+01,7.22E+02
