Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1832,8.49E+01,8.54E+01,2.50E+00,3.20E+01,7.23E+02
1833,8.51E+01,9.40E+01,2.53E+00,3.28E+01,7.13E+02
1834,8.53E+01,1.21E+02,2.53E+00,3.14E+01,7.23E+02
1835,8.54E+01,9.51E+01,2.50E+00,3.15E+01,7.31E+02
1836,8.56E+01,1.07E+02,2.55E+00,3.33E+01,7.10E+02
1837,8.58E+01,9.14E+01,2.56E+00,3.51E+01,7.37E+02
1838,8.59E+01,9.73E+01,2.55E+00,3.39E+01,7.55E+02
1839,8.61E+01,9.89E+01,2.56E+00,3.48E+01,7.30E+02
1840,8.63E+01,1.15E+02,2.60E+00,3.52E+01,7.07E+02
1841,8.65E+01,1.00E+02,2.60E+00,3.46E+01,7.43E+02
1842,8.67E+01,1.11E+02,2.58E+00,3.55E+01,7.09E+02
1843,8.68E+01,1.07E+02,2.53E+00,3.15E+01,6.92E+02
1844,8.70E+01,8.35E+01,2.56E+00,3.24E+01,7.18E+02
1845,8.72E+01,1.04E+02,2.48E+00,3.18E+01,7.17E+02
1846,8.74E+01,9.35E+01,2.54E+00,3.23E+01,7.11E+02
1847,8.76E+01,9.48E+01,2.54E+00,3.40E+01,7.30E+02
1848,8.78E+01,1.06E+02,2.54E+00,3.55E+01,7.51E+02
1849,8.79E+01,1.06E+02,2.55E+00,3.31E+01,7.37E+02
1850,8.81E+01,1.12E+02,2.46E+00,3.17E+01,7.39E+02
1851,8.80E+01,9.51E+01,2.44E+00,3.11E+01,7.23E+02
1852,8.78E+01,8.69E+01,2.48E+00,3.12E+01,7.13E+02
1853,8.77E+01,9.27E+01,2.49E+00,3.10E+01,7.14E+02
1854,8.75E+01,1.19E+02,2.49E+00,3.04E+01,7.28E+02
1855,8.74E+01,9.37E+01,2.47E+00,3.04E+01,7.31E+02
1856,8.72E+01,1.07E+02,2.54E+00,3.24E+01,6.98E+02
1857,8.71E+01,9.29E+01,2.51E+00,3.34E+01,7.44E+02
1858,8.69E+01,9.53E+01,2.50E+00,3.23E+01,7.59E+02
1859,8.68E+01,1.02E+02,2.55E+00,3.42E+01,7.32E+02
1860,8.66E+01,1.15E+02,2.57E+00,3.43E+01,7.14E+02
1861,8.65E+01,9.56E+01,2.58E+00,3.34E+01,7.37E+02
1862,8.64E+01,1.09E+02,2.57E+00,3.47E+01,7.08E+02
1863,8.63E+01,1.05E+02,2.51E+00,3.00E+01,6.94E+02
1864,8.63E+01,8.49E+01,2.57E+00,3.14E+01,7.18E+02
1865,8.62E+01,1.05E+02,2.49E+00,3.14E+01,7.29E+02
1866,8.61E+01,9.40E+01,2.56E+00,3.15E+01,7.19E+02
1867,8.60E+01,9.78E+01,2.57E+00,3.34E+01,7.36E+02
1868,8.59E+01,1.08E+02,2.59E+00,3.49E+01,7.59E+02
1869,8.58E+01,1.05E+02,2.62E+00,3.27E+01,7.33E+02
1870,8.58E+01,1.13E+02,2.51E+00,3.11E+01,7.48E+02
1871,8.56E+01,9.43E+01,2.52E+00,3.08E+01,7.36E+02
1872,8.54E+01,8.62E+01,2.55E+00,3.06E+01,7.14E+02
1873,8.52E+01,1.01E+02,2.56E+00,3.13E+01,7.33E+02
1874,8.50E+01,1.17E+02,2.55E+00,3.00E+01,7.44E+02
1875,8.48E+01,9.03E+01,2.54E+00,3.01E+01,7.32E+02
1876,8.46E+01,1.07E+02,2.64E+00,3.31E+01,7.18E+02
1877,8.43E+01,9.34E+01,2.59E+00,3.30E+01,7.46E+02
1878,8.41E+01,9.38E+01,2.58E+00,3.21E+01,7.62E+02
1879,8.40E+01,1.11E+02,2.66E+00,3.46E+01,7.42E+02
1880,8.37E+01,1.16E+02,2.63E+00,3.34E+01,7.20E+02
1881,8.33E+01,9.81E+01,2.64E+00,3.27E+01,7.49E+02
1882,8.28E+01,1.07E+02,2.64E+00,3.41E+01,7.16E+02
