Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1750,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1751,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1752,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1753,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1754,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1755,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1756,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1757,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1758,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1759,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1760,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1761,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1762,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1763,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1764,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1765,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1766,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1767,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1768,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1769,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1770,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1771,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1772,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1773,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1774,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1775,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1776,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1777,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1778,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1779,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1780,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1781,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1782,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1783,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1784,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1785,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1786,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1787,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1788,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1789,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1790,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1791,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1792,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1793,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1794,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1795,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1796,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1797,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1798,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1799,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1800,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1801,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1802,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1803,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1804,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1805,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1806,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1807,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1808,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1809,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1810,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1811,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1812,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1813,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1814,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1815,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1816,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1817,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1818,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1819,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1820,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1821,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1822,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1823,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1824,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1825,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1826,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1827,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1828,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1829,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1830,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1831,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1832,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1833,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1834,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1835,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1836,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1837,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1838,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1839,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1840,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1841,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1842,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1843,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1844,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1845,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1846,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1847,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1848,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1849,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1850,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1851,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1852,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1853,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1854,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1855,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
1856,6.25E+01,8.83E+01,2.94E+00,4.26E+01,1.16E+03
