Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1832,8.80e+01,9.61e+01,6.70e+00,3.90e+01,7.57e+02
1833,8.82e+01,1.05e+02,6.84e+00,3.99e+01,7.47e+02
1834,8.84e+01,1.34e+02,6.81e+00,3.84e+01,7.57e+02
1835,8.85e+01,1.06e+02,6.67e+00,3.83e+01,7.66e+02
1836,8.87e+01,1.19e+02,6.92e+00,4.06e+01,7.44e+02
1837,8.89e+01,1.03e+02,6.97e+00,4.27e+01,7.72e+02
1838,8.91e+01,1.09e+02,6.91e+00,4.13e+01,7.90e+02
1839,8.93e+01,1.11e+02,6.94e+00,4.23e+01,7.65e+02
1840,8.94e+01,1.28e+02,7.12e+00,4.29e+01,7.41e+02
1841,8.96e+01,1.13e+02,7.15e+00,4.22e+01,7.78e+02
1842,8.98e+01,1.23e+02,7.04e+00,4.33e+01,7.43e+02
1843,9.00e+01,1.19e+02,6.79e+00,3.84e+01,7.25e+02
1844,9.02e+01,9.45e+01,6.98e+00,3.96e+01,7.52e+02
1845,9.04e+01,1.16e+02,6.56e+00,3.86e+01,7.50e+02
1846,9.06e+01,1.05e+02,6.86e+00,3.94e+01,7.46e+02
1847,9.07e+01,1.06e+02,6.88e+00,4.14e+01,7.65e+02
1848,9.09e+01,1.18e+02,6.88e+00,4.31e+01,7.86e+02
1849,9.11e+01,1.18e+02,6.98e+00,4.05e+01,7.71e+02
1850,9.13e+01,1.24e+02,6.50e+00,3.84e+01,7.73e+02
1851,9.12e+01,1.06e+02,6.43e+00,3.78e+01,7.57e+02
1852,9.10e+01,9.75e+01,6.62e+00,3.81e+01,7.46e+02
1853,9.09e+01,1.04e+02,6.64e+00,3.78e+01,7.47e+02
1854,9.07e+01,1.32e+02,6.63e+00,3.71e+01,7.62e+02
1855,9.06e+01,1.05e+02,6.55e+00,3.70e+01,7.65e+02
1856,9.04e+01,1.19e+02,6.88e+00,3.96e+01,7.32e+02
1857,9.03e+01,1.04e+02,6.77e+00,4.07e+01,7.79e+02
1858,9.02e+01,1.07e+02,6.71e+00,3.93e+01,7.93e+02
1859,9.00e+01,1.14e+02,6.95e+00,4.17e+01,7.67e+02
1860,8.99e+01,1.28e+02,7.04e+00,4.19e+01,7.48e+02
1861,8.98e+01,1.08e+02,7.07e+00,4.09e+01,7.71e+02
1862,8.98e+01,1.22e+02,7.04e+00,4.23e+01,7.42e+02
1863,8.97e+01,1.17e+02,6.68e+00,3.67e+01,7.27e+02
1864,8.96e+01,9.59e+01,6.97e+00,3.84e+01,7.51e+02
1865,8.96e+01,1.16e+02,6.58e+00,3.82e+01,7.63e+02
1866,8.95e+01,1.05e+02,6.88e+00,3.85e+01,7.54e+02
1867,8.95e+01,1.10e+02,6.92e+00,4.07e+01,7.71e+02
1868,8.94e+01,1.20e+02,7.00e+00,4.24e+01,7.95e+02
1869,8.94e+01,1.17e+02,7.15e+00,4.00e+01,7.67e+02
1870,8.93e+01,1.25e+02,6.59e+00,3.78e+01,7.83e+02
1871,8.91e+01,1.05e+02,6.61e+00,3.75e+01,7.69e+02
1872,8.89e+01,9.68e+01,6.75e+00,3.74e+01,7.46e+02
1873,8.88e+01,1.12e+02,6.82e+00,3.82e+01,7.66e+02
1874,8.86e+01,1.29e+02,6.72e+00,3.66e+01,7.78e+02
1875,8.84e+01,1.01e+02,6.67e+00,3.67e+01,7.67e+02
1876,8.82e+01,1.20e+02,7.20e+00,4.04e+01,7.52e+02
1877,8.81e+01,1.05e+02,6.92e+00,4.02e+01,7.81e+02
1878,8.79e+01,1.05e+02,6.88e+00,3.91e+01,7.96e+02
1879,8.77e+01,1.24e+02,7.25e+00,4.23e+01,7.77e+02
1880,8.75e+01,1.29e+02,7.12e+00,4.07e+01,7.54e+02
1881,8.71e+01,1.10e+02,7.14e+00,4.00e+01,7.83e+02
1882,8.67e+01,1.19e+02,7.14e+00,4.16e+01,7.50e+02
1883,8.62e+01,1.10e+02,6.81e+00,3.63e+01,7.34e+02
1884,8.58e+01,1.04e+02,7.01e+00,3.79e+01,7.65e+02
1885,8.53e+01,1.15e+02,6.64e+00,3.71e+01,7.62e+02
1886,8.49e+01,1.06e+02,6.89e+00,3.73e+01,7.65e+02
1887,8.45e+01,1.10e+02,6.90e+00,3.91e+01,7.75e+02
1888,8.40e+01,1.25e+02,6.98e+00,4.03e+01,7.85e+02
1889,8.36e+01,1.19e+02,7.04e+00,3.78e+01,7.82e+02
1890,8.31e+01,1.26e+02,6.55e+00,3.61e+01,7.87e+02
1891,8.26e+01,1.05e+02,6.49e+00,3.56e+01,7.68e+02
1892,8.20e+01,9.90e+01,6.77e+00,3.67e+01,7.57e+02
1893,8.15e+01,1.10e+02,6.71e+00,3.62e+01,7.61e+02
1894,8.09e+01,1.32e+02,6.61e+00,3.50e+01,7.87e+02
1895,8.04e+01,1.10e+02,6.67e+00,3.57e+01,7.87e+02
1896,7.98e+01,1.20e+02,7.00e+00,3.79e+01,7.39e+02
1897,7.93e+01,1.06e+02,6.79e+00,3.83e+01,7.92e+02
1898,7.87e+01,9.90e+01,6.75e+00,3.73e+01,7.96e+02
1899,7.82e+01,1.26e+02,7.17e+00,4.05e+01,7.73e+02
1900,7.76e+01,1.29e+02,6.92e+00,3.87e+01,7.59e+02
1901,7.66e+01,1.02e+02,6.99e+00,3.88e+01,7.74e+02
1902,7.55e+01,1.08e+02,6.93e+00,3.90e+01,7.53e+02
1903,7.45e+01,1.05e+02,6.58e+00,3.48e+01,7.31e+02
1904,7.35e+01,1.21e+02,6.70e+00,3.59e+01,7.60e+02
1905,7.24e+01,1.07e+02,6.41e+00,3.57e+01,7.78e+02
1906,7.14e+01,1.07e+02,6.69e+00,3.63e+01,7.64e+02
1907,7.04e+01,1.17e+02,6.59e+00,3.78e+01,7.80e+02
1908,6.93e+01,1.20e+02,6.81e+00,3.85e+01,7.95e+02
1909,6.83e+01,1.10e+02,6.58e+00,3.66e+01,7.90e+02
1910,6.72e+01,1.28e+02,6.32e+00,3.55e+01,8.01e+02
1911,6.65e+01,1.04e+02,6.29e+00,3.50e+01,7.87e+02
1912,6.57e+01,9.77e+01,6.48e+00,3.53e+01,7.67e+02
1913,6.49e+01,1.08e+02,6.46e+00,3.54e+01,7.71e+02
1914,6.41e+01,1.37e+02,6.29e+00,3.46e+01,7.92e+02
1915,6.33e+01,1.17e+02,6.46e+00,3.50e+01,7.77e+02
1916,6.26e+01,1.21e+02,6.71e+00,3.84e+01,7.49e+02
1917,6.18e+01,1.06e+02,6.52e+00,3.79e+01,7.96e+02
1918,6.10e+01,1.23e+02,6.54e+00,3.65e+01,8.00e+02
1919,6.02e+01,1.37e+02,6.86e+00,3.93e+01,7.87e+02
1920,5.94e+01,1.39e+02,6.86e+00,3.87e+01,7.82e+02
1921,5.91e+01,1.10e+02,6.41e+00,3.54e+01,7.93e+02
1922,5.87e+01,1.08e+02,6.46e+00,3.36e+01,7.66e+02
1923,5.83e+01,1.09e+02,7.17e+00,4.17e+01,8.16e+02
1924,5.80e+01,1.11e+02,6.39e+00,3.53e+01,7.68e+02
1925,5.76e+01,9.79e+01,6.31e+00,3.54e+01,7.80e+02
1926,5.73e+01,1.01e+02,6.22e+00,3.19e+01,7.76e+02
1927,5.69e+01,9.23e+01,6.62e+00,3.61e+01,7.94e+02
1928,5.65e+01,9.47e+01,6.57e+00,3.57e+01,7.95e+02
1929,5.62e+01,1.15e+02,6.40e+00,3.74e+01,7.85e+02
1930,5.58e+01,1.26e+02,6.52e+00,3.99e+01,8.28e+02
1931,5.61e+01,1.12e+02,6.49e+00,3.63e+01,7.64e+02
1932,5.65e+01,1.04e+02,6.41e+00,3.58e+01,8.14e+02
1933,5.68e+01,1.22e+02,6.46e+00,3.69e+01,7.68e+02
1934,5.71e+01,1.25e+02,6.47e+00,3.66e+01,8.15e+02
1935,5.75e+01,1.21e+02,6.60e+00,3.59e+01,8.03e+02
1936,5.78e+01,1.18e+02,6.79e+00,4.05e+01,8.38e+02
1937,5.81e+01,1.23e+02,6.53e+00,3.51e+01,8.08e+02
1938,5.84e+01,1.07e+02,6.51e+00,3.41e+01,7.85e+02
1939,5.88e+01,1.12e+02,6.73e+00,3.77e+01,8.22e+02
1940,5.91e+01,1.06e+02,6.11e+00,3.31e+01,7.92e+02
1941,5.99e+01,9.74e+01,6.53e+00,3.24e+01,7.92e+02
1942,6.07e+01,1.13e+02,6.58e+00,3.58e+01,8.05e+02
1943,6.15e+01,9.26e+01,6.58e+00,3.58e+01,8.09e+02
1944,6.24e+01,1.08e+02,6.34e+00,3.50e+01,8.04e+02
1945,6.32e+01,8.76e+01,6.58e+00,3.72e+01,8.27e+02
1946,6.40e+01,1.00e+02,6.19e+00,3.38e+01,7.72e+02
1947,6.48e+01,8.97e+01,6.00e+00,3.13e+01,7.92e+02
1948,6.56e+01,8.10e+01,6.46e+00,3.39e+01,8.32e+02
1949,6.64e+01,1.20e+02,6.26e+00,3.29e+01,7.92e+02
1950,6.72e+01,1.39e+02,6.83e+00,3.92e+01,8.54e+02
1951,6.78e+01,1.05e+02,5.89e+00,2.88e+01,7.67e+02
1952,6.83e+01,1.21e+02,6.07e+00,2.89e+01,7.72e+02
1953,6.88e+01,1.28e+02,6.44e+00,3.30e+01,8.04e+02
1954,6.93e+01,1.10e+02,6.69e+00,3.60e+01,8.16e+02
1955,6.98e+01,9.99e+01,6.08e+00,3.19e+01,8.22e+02
1956,7.04e+01,9.25e+01,6.30e+00,3.55e+01,8.78e+02
1957,7.09e+01,1.08e+02,6.53e+00,3.86e+01,9.23e+02
1958,7.14e+01,1.02e+02,6.43e+00,3.32e+01,8.15e+02
1959,7.19e+01,1.02e+02,6.28e+00,3.48e+01,7.80e+02
1960,7.25e+01,9.77e+01,6.04e+00,2.76e+01,7.72e+02
1961,7.29e+01,9.95e+01,6.02e+00,3.08e+01,8.23e+02
1962,7.34e+01,1.02e+02,6.17e+00,3.38e+01,8.02e+02
1963,7.39e+01,1.21e+02,5.76e+00,2.71e+01,8.80e+02
1964,7.44e+01,1.09e+02,6.21e+00,3.08e+01,7.80e+02
1965,7.49e+01,9.74e+01,6.19e+00,3.08e+01,7.87e+02
1966,7.54e+01,1.09e+02,5.75e+00,2.67e+01,7.77e+02
1967,7.59e+01,1.20e+02,5.96e+00,2.87e+01,8.46e+02
1968,7.64e+01,1.40e+02,6.31e+00,3.37e+01,7.62e+02
1969,7.69e+01,1.07e+02,5.79e+00,2.55e+01,7.57e+02
1970,7.73e+01,1.28e+02,6.19e+00,2.94e+01,7.57e+02
1971,7.71e+01,1.34e+02,6.35e+00,2.99e+01,7.59e+02
1972,7.68e+01,1.42e+02,5.56e+00,2.59e+01,8.76e+02
1973,7.66e+01,1.41e+02,5.99e+00,2.70e+01,7.53e+02
1974,7.63e+01,1.14e+02,6.09e+00,2.79e+01,7.98e+02
1975,7.60e+01,9.92e+01,5.58e+00,2.65e+01,7.58e+02
1976,7.58e+01,1.21e+02,5.84e+00,2.79e+01,8.09e+02
1977,7.55e+01,1.08e+02,5.88e+00,2.92e+01,8.01e+02
1978,7.53e+01,1.14e+02,6.43e+00,3.55e+01,8.33e+02
1979,7.50e+01,1.24e+02,6.00e+00,3.08e+01,8.12e+02
1980,7.48e+01,1.32e+02,5.96e+00,2.71e+01,8.01e+02
1981,7.50e+01,1.27e+02,5.92e+00,2.78e+01,7.63e+02
1982,7.51e+01,8.92e+01,5.62e+00,2.79e+01,9.70e+02
1983,7.53e+01,1.08e+02,5.79e+00,2.67e+01,7.26e+02
1984,7.55e+01,1.10e+02,5.58e+00,2.56e+01,7.69e+02
1985,7.57e+01,1.19e+02,6.29e+00,3.09e+01,7.71e+02
1986,7.59e+01,1.05e+02,6.11e+00,2.83e+01,7.89e+02
1987,7.61e+01,1.12e+02,6.07e+00,2.67e+01,8.18e+02
1988,7.63e+01,1.22e+02,6.00e+00,2.71e+01,8.26e+02
1989,7.65e+01,1.25e+02,5.45e+00,2.16e+01,7.69e+02
1990,7.67e+01,1.35e+02,6.18e+00,2.79e+01,7.83e+02
1991,7.71e+01,1.29e+02,6.21e+00,2.84e+01,1.10e+03
1992,7.76e+01,1.19e+02,5.67e+00,2.30e+01,7.50e+02
1993,7.80e+01,1.19e+02,6.12e+00,2.54e+01,8.31e+02
1994,7.84e+01,1.30e+02,6.32e+00,2.73e+01,1.03e+03
1995,7.88e+01,1.33e+02,6.22e+00,2.49e+01,8.82e+02
1996,7.92e+01,1.23e+02,6.22e+00,2.53e+01,8.34e+02
1997,3.68e+01,9.98e+01,6.05e+00,2.75e+01,1.29e+03
1998,1.08e+02,3.07e+02,6.53e+00,3.70e+01,1.17e+03
1999,5.76e+01,1.08e+02,5.64e+00,3.43e+01,9.72e+02
2000,3.76e+01,1.18e+02,1.03e+01,2.63e+01,8.19e+02
2001,2.06e+01,1.11e+02,8.52e+00,1.71e+01,8.68e+02
2002,1.08e+02,1.85e+02,6.80e+00,1.13e+01,9.79e+02
2003,6.92e+01,3.02e+02,6.14e+00,3.02e+01,8.93e+02
2004,1.20e+02,4.46e+01,4.60e+00,2.99e+01,9.42e+02
2005,8.51e+01,7.10e+01,7.57e+00,2.02e+01,9.64e+02
2006,6.92e+01,1.35e+02,6.22e+00,2.74e+01,9.19e+02
2007,6.48e+01,6.50e+01,7.30e+00,2.25e+01,9.66e+02
2008,5.02e+01,1.85e+02,8.58e+00,2.50e+01,7.62e+02
2009,5.41e+01,7.53e+01,5.54e+00,3.25e+01,8.01e+02
2010,8.94e+01,9.34e+01,3.65e+00,2.55e+01,9.07e+02
2011,6.73e+01,1.10e+02,5.47e+00,2.20e+01,7.96e+02
2012,7.36e+01,2.38e+02,7.02e+00,2.40e+01,8.24e+02
2013,1.21e+02,9.33e+01,3.38e+00,2.24e+01,7.43e+02
2014,1.37e+02,1.40e+02,5.70e+00,2.89e+01,8.13e+02
2015,1.68e+02,1.14e+02,6.78e+00,2.49e+01,9.08e+02
2020,7.78e+01,1.16e+02,5.91e+00,2.18e+01,8.33e+02
2030,7.23e+01,1.06e+02,5.76e+00,1.84e+01,7.37e+02
2040,6.58e+01,9.56e+01,5.60e+00,1.86e+01,7.32e+02
2050,5.91e+01,8.45e+01,5.43e+00,2.14e+01,7.21e+02
