Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1832,4.41e+03,5.22e+03,5.55e+02,2.09e+03,4.13e+04
1833,4.42e+03,5.71e+03,5.69e+02,2.14e+03,4.08e+04
1834,4.43e+03,7.16e+03,5.66e+02,2.06e+03,4.14e+04
1835,4.44e+03,5.74e+03,5.52e+02,2.05e+03,4.19e+04
1836,4.45e+03,6.43e+03,5.75e+02,2.17e+03,4.08e+04
1837,4.45e+03,5.59e+03,5.81e+02,2.28e+03,4.22e+04
1838,4.46e+03,5.90e+03,5.75e+02,2.21e+03,4.30e+04
1839,4.47e+03,5.99e+03,5.77e+02,2.26e+03,4.20e+04
1840,4.48e+03,6.89e+03,5.94e+02,2.30e+03,4.07e+04
1841,4.49e+03,6.10e+03,5.97e+02,2.26e+03,4.25e+04
1842,4.50e+03,6.65e+03,5.87e+02,2.31e+03,4.08e+04
1843,4.51e+03,6.39e+03,5.64e+02,2.06e+03,3.97e+04
1844,4.52e+03,5.16e+03,5.82e+02,2.12e+03,4.11e+04
1845,4.53e+03,6.20e+03,5.42e+02,2.06e+03,4.10e+04
1846,4.54e+03,5.68e+03,5.70e+02,2.11e+03,4.10e+04
1847,4.55e+03,5.76e+03,5.72e+02,2.21e+03,4.19e+04
1848,4.56e+03,6.36e+03,5.72e+02,2.30e+03,4.31e+04
1849,4.56e+03,6.39e+03,5.83e+02,2.17e+03,4.21e+04
1850,4.57e+03,6.62e+03,5.36e+02,2.05e+03,4.23e+04
1851,4.57e+03,5.70e+03,5.30e+02,2.02e+03,4.14e+04
1852,4.56e+03,5.29e+03,5.48e+02,2.04e+03,4.07e+04
1853,4.55e+03,5.60e+03,5.50e+02,2.02e+03,4.08e+04
1854,4.55e+03,7.03e+03,5.49e+02,1.99e+03,4.16e+04
1855,4.54e+03,5.64e+03,5.41e+02,1.98e+03,4.18e+04
1856,4.53e+03,6.43e+03,5.73e+02,2.12e+03,4.02e+04
1857,4.53e+03,5.64e+03,5.62e+02,2.17e+03,4.25e+04
1858,4.52e+03,5.76e+03,5.56e+02,2.10e+03,4.32e+04
1859,4.51e+03,6.16e+03,5.79e+02,2.23e+03,4.20e+04
1860,4.51e+03,6.90e+03,5.87e+02,2.24e+03,4.10e+04
1861,4.51e+03,5.84e+03,5.90e+02,2.19e+03,4.21e+04
1862,4.50e+03,6.57e+03,5.87e+02,2.26e+03,4.07e+04
1863,4.50e+03,6.29e+03,5.52e+02,1.97e+03,3.98e+04
1864,4.50e+03,5.23e+03,5.80e+02,2.06e+03,4.10e+04
1865,4.50e+03,6.24e+03,5.42e+02,2.04e+03,4.17e+04
1866,4.50e+03,5.71e+03,5.71e+02,2.06e+03,4.13e+04
1867,4.50e+03,5.92e+03,5.75e+02,2.18e+03,4.22e+04
1868,4.49e+03,6.47e+03,5.83e+02,2.27e+03,4.34e+04
1869,4.49e+03,6.35e+03,5.96e+02,2.15e+03,4.18e+04
1870,4.49e+03,6.67e+03,5.44e+02,2.02e+03,4.27e+04
1871,4.48e+03,5.67e+03,5.44e+02,2.00e+03,4.20e+04
1872,4.48e+03,5.25e+03,5.57e+02,2.00e+03,4.06e+04
1873,4.47e+03,6.06e+03,5.65e+02,2.05e+03,4.18e+04
1874,4.46e+03,6.90e+03,5.55e+02,1.96e+03,4.24e+04
1875,4.46e+03,5.46e+03,5.50e+02,1.96e+03,4.19e+04
1876,4.45e+03,6.48e+03,5.99e+02,2.17e+03,4.11e+04
1877,4.44e+03,5.67e+03,5.73e+02,2.15e+03,4.26e+04
1878,4.44e+03,5.68e+03,5.69e+02,2.09e+03,4.33e+04
1879,4.43e+03,6.67e+03,6.05e+02,2.27e+03,4.25e+04
1880,4.42e+03,6.94e+03,5.92e+02,2.18e+03,4.12e+04
1881,4.40e+03,5.96e+03,5.94e+02,2.15e+03,4.27e+04
1882,4.38e+03,6.42e+03,5.94e+02,2.23e+03,4.11e+04
1883,4.36e+03,5.92e+03,5.63e+02,1.95e+03,4.01e+04
1884,4.34e+03,5.63e+03,5.81e+02,2.03e+03,4.17e+04
1885,4.32e+03,6.19e+03,5.46e+02,1.98e+03,4.16e+04
1886,4.30e+03,5.73e+03,5.70e+02,2.00e+03,4.18e+04
1887,4.28e+03,5.94e+03,5.71e+02,2.09e+03,4.24e+04
1888,4.25e+03,6.72e+03,5.78e+02,2.16e+03,4.29e+04
1889,4.23e+03,6.42e+03,5.84e+02,2.03e+03,4.25e+04
1890,4.21e+03,6.71e+03,5.37e+02,1.93e+03,4.29e+04
1891,4.19e+03,5.64e+03,5.32e+02,1.90e+03,4.19e+04
1892,4.16e+03,5.36e+03,5.58e+02,1.96e+03,4.12e+04
1893,4.13e+03,5.92e+03,5.53e+02,1.94e+03,4.14e+04
1894,4.10e+03,7.05e+03,5.44e+02,1.88e+03,4.28e+04
1895,4.08e+03,5.91e+03,5.49e+02,1.91e+03,4.29e+04
1896,4.05e+03,6.45e+03,5.80e+02,2.03e+03,4.04e+04
1897,4.02e+03,5.71e+03,5.61e+02,2.05e+03,4.31e+04
1898,3.99e+03,5.36e+03,5.57e+02,2.00e+03,4.32e+04
1899,3.97e+03,6.80e+03,5.97e+02,2.18e+03,4.23e+04
1900,3.94e+03,6.90e+03,5.73e+02,2.08e+03,4.15e+04
1901,3.89e+03,5.52e+03,5.80e+02,2.08e+03,4.22e+04
1902,3.84e+03,5.82e+03,5.75e+02,2.09e+03,4.12e+04
1903,3.78e+03,5.65e+03,5.41e+02,1.87e+03,3.99e+04
1904,3.73e+03,6.47e+03,5.52e+02,1.93e+03,4.14e+04
1905,3.68e+03,5.76e+03,5.26e+02,1.91e+03,4.25e+04
1906,3.63e+03,5.76e+03,5.52e+02,1.94e+03,4.17e+04
