Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1750,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1751,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1752,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1753,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1754,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1755,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1756,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1757,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1758,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1759,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1760,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1761,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1762,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1763,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1764,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1765,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1766,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1767,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1768,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1769,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1770,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1771,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1772,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1773,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1774,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1775,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1776,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1777,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1778,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1779,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1780,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1781,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1782,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1783,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1784,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1785,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1786,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1787,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1788,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1789,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1790,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1791,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1792,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1793,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1794,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1795,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1796,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1797,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1798,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1799,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1800,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1801,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1802,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1803,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1804,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1805,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1806,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1807,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1808,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1809,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
1810,1.60e+02,1.31e+02,1.65e+01,5.45e+01,1.54e+03
