Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1832,2.81e+02,3.47e+02,8.89e+01,3.31e+02,1.16e+04
1833,2.82e+02,3.75e+02,9.09e+01,3.38e+02,1.14e+04
1834,2.83e+02,4.49e+02,9.05e+01,3.24e+02,1.16e+04
1835,2.84e+02,3.72e+02,8.84e+01,3.25e+02,1.17e+04
1836,2.84e+02,4.14e+02,9.19e+01,3.43e+02,1.13e+04
1837,2.85e+02,3.72e+02,9.28e+01,3.62e+02,1.18e+04
1838,2.86e+02,3.86e+02,9.18e+01,3.50e+02,1.21e+04
1839,2.87e+02,3.91e+02,9.22e+01,3.59e+02,1.16e+04
1840,2.87e+02,4.42e+02,9.46e+01,3.63e+02,1.13e+04
1841,2.88e+02,4.02e+02,9.51e+01,3.57e+02,1.19e+04
1842,2.88e+02,4.28e+02,9.37e+01,3.66e+02,1.13e+04
1843,2.89e+02,4.09e+02,9.02e+01,3.25e+02,1.11e+04
1844,2.89e+02,3.50e+02,9.29e+01,3.34e+02,1.15e+04
1845,2.90e+02,3.94e+02,8.70e+01,3.28e+02,1.14e+04
1846,2.91e+02,3.74e+02,9.11e+01,3.33e+02,1.14e+04
1847,2.91e+02,3.79e+02,9.14e+01,3.50e+02,1.16e+04
1848,2.91e+02,4.10e+02,9.14e+01,3.66e+02,1.20e+04
1849,2.92e+02,4.14e+02,9.29e+01,3.42e+02,1.18e+04
1850,2.92e+02,4.14e+02,8.61e+01,3.26e+02,1.18e+04
1851,2.92e+02,3.65e+02,8.52e+01,3.21e+02,1.16e+04
1852,2.92e+02,3.48e+02,8.78e+01,3.22e+02,1.14e+04
1853,2.92e+02,3.65e+02,8.81e+01,3.19e+02,1.14e+04
1854,2.93e+02,4.39e+02,8.80e+01,3.13e+02,1.17e+04
1855,2.93e+02,3.65e+02,8.68e+01,3.13e+02,1.17e+04
1856,2.93e+02,4.14e+02,9.15e+01,3.34e+02,1.12e+04
1857,2.93e+02,3.70e+02,8.99e+01,3.45e+02,1.19e+04
1858,2.92e+02,3.75e+02,8.90e+01,3.33e+02,1.22e+04
1859,2.93e+02,4.01e+02,9.24e+01,3.53e+02,1.17e+04
1860,2.93e+02,4.42e+02,9.36e+01,3.54e+02,1.14e+04
1861,2.93e+02,3.87e+02,9.41e+01,3.45e+02,1.17e+04
1862,2.93e+02,4.24e+02,9.36e+01,3.58e+02,1.13e+04
1863,2.94e+02,4.01e+02,8.86e+01,3.10e+02,1.11e+04
1864,2.94e+02,3.53e+02,9.27e+01,3.24e+02,1.15e+04
1865,2.95e+02,3.95e+02,8.71e+01,3.24e+02,1.16e+04
1866,2.95e+02,3.75e+02,9.14e+01,3.25e+02,1.15e+04
1867,2.96e+02,3.87e+02,9.19e+01,3.45e+02,1.18e+04
1868,2.96e+02,4.17e+02,9.31e+01,3.60e+02,1.21e+04
1869,2.96e+02,4.14e+02,9.51e+01,3.37e+02,1.17e+04
1870,2.97e+02,4.17e+02,8.74e+01,3.20e+02,1.19e+04
1871,2.97e+02,3.65e+02,8.75e+01,3.18e+02,1.18e+04
1872,2.97e+02,3.47e+02,8.94e+01,3.16e+02,1.14e+04
1873,2.97e+02,3.90e+02,9.05e+01,3.23e+02,1.17e+04
1874,2.97e+02,4.31e+02,8.91e+01,3.09e+02,1.19e+04
1875,2.97e+02,3.56e+02,8.84e+01,3.11e+02,1.17e+04
1876,2.97e+02,4.21e+02,9.56e+01,3.41e+02,1.14e+04
1877,2.97e+02,3.72e+02,9.18e+01,3.41e+02,1.19e+04
1878,2.98e+02,3.72e+02,9.12e+01,3.31e+02,1.22e+04
1879,2.98e+02,4.32e+02,9.65e+01,3.57e+02,1.18e+04
1880,2.98e+02,4.42e+02,9.47e+01,3.44e+02,1.15e+04
1881,2.97e+02,3.92e+02,9.49e+01,3.38e+02,1.19e+04
1882,2.96e+02,4.16e+02,9.49e+01,3.52e+02,1.14e+04
1883,2.96e+02,3.82e+02,9.03e+01,3.06e+02,1.12e+04
1884,2.95e+02,3.72e+02,9.31e+01,3.20e+02,1.17e+04
1885,2.94e+02,3.92e+02,8.79e+01,3.14e+02,1.16e+04
1886,2.94e+02,3.74e+02,9.14e+01,3.15e+02,1.17e+04
1887,2.93e+02,3.85e+02,9.15e+01,3.30e+02,1.18e+04
1888,2.92e+02,4.27e+02,9.26e+01,3.41e+02,1.20e+04
1889,2.91e+02,4.13e+02,9.34e+01,3.18e+02,1.19e+04
1890,2.91e+02,4.16e+02,8.66e+01,3.06e+02,1.20e+04
1891,2.89e+02,3.60e+02,8.58e+01,3.02e+02,1.17e+04
1892,2.87e+02,3.52e+02,8.96e+01,3.10e+02,1.16e+04
1893,2.86e+02,3.79e+02,8.89e+01,3.05e+02,1.16e+04
1894,2.84e+02,4.35e+02,8.75e+01,2.95e+02,1.20e+04
1895,2.83e+02,3.78e+02,8.83e+01,3.02e+02,1.20e+04
1896,2.81e+02,4.14e+02,9.29e+01,3.19e+02,1.12e+04
1897,2.79e+02,3.71e+02,9.00e+01,3.24e+02,1.21e+04
1898,2.78e+02,3.52e+02,8.94e+01,3.16e+02,1.22e+04
1899,2.76e+02,4.36e+02,9.52e+01,3.42e+02,1.18e+04
1900,2.74e+02,4.36e+02,9.17e+01,3.27e+02,1.16e+04
1901,2.72e+02,3.67e+02,9.28e+01,3.28e+02,1.18e+04
1902,2.69e+02,3.81e+02,9.20e+01,3.30e+02,1.15e+04
1903,2.66e+02,3.64e+02,8.70e+01,2.94e+02,1.12e+04
1904,2.63e+02,4.09e+02,8.87e+01,3.03e+02,1.16e+04
1905,2.60e+02,3.65e+02,8.47e+01,3.03e+02,1.18e+04
1906,2.58e+02,3.72e+02,8.86e+01,3.06e+02,1.17e+04
1907,2.55e+02,3.98e+02,8.72e+01,3.20e+02,1.19e+04
1908,2.52e+02,4.11e+02,9.03e+01,3.25e+02,1.21e+04
1909,2.49e+02,3.77e+02,8.72e+01,3.10e+02,1.21e+04
1910,2.46e+02,4.17e+02,8.35e+01,3.01e+02,1.22e+04
1911,2.44e+02,3.53e+02,8.31e+01,2.97e+02,1.20e+04
1912,2.42e+02,3.42e+02,8.58e+01,2.99e+02,1.17e+04
1913,2.40e+02,3.68e+02,8.54e+01,3.00e+02,1.18e+04
1914,2.39e+02,4.39e+02,8.30e+01,2.93e+02,1.21e+04
1915,2.37e+02,3.94e+02,8.54e+01,2.96e+02,1.19e+04
1916,2.35e+02,4.11e+02,8.89e+01,3.25e+02,1.14e+04
1917,2.33e+02,3.66e+02,8.63e+01,3.22e+02,1.22e+04
1918,2.31e+02,4.11e+02,8.67e+01,3.09e+02,1.23e+04
1919,2.29e+02,4.57e+02,9.10e+01,3.32e+02,1.20e+04
1920,2.27e+02,4.62e+02,9.09e+01,3.26e+02,1.19e+04
1921,2.26e+02,3.74e+02,8.47e+01,3.00e+02,1.21e+04
1922,2.24e+02,3.70e+02,8.55e+01,2.83e+02,1.17e+04
1923,2.23e+02,3.92e+02,9.53e+01,3.52e+02,1.24e+04
1924,2.21e+02,3.75e+02,8.46e+01,2.99e+02,1.17e+04
1925,2.20e+02,3.38e+02,8.33e+01,3.01e+02,1.19e+04
1926,2.19e+02,3.44e+02,8.22e+01,2.69e+02,1.19e+04
1927,2.17e+02,3.33e+02,8.78e+01,3.06e+02,1.21e+04
1928,2.16e+02,3.38e+02,8.70e+01,3.02e+02,1.21e+04
1929,2.15e+02,3.86e+02,8.47e+01,3.17e+02,1.20e+04
1930,2.13e+02,4.20e+02,8.62e+01,3.40e+02,1.27e+04
1931,2.14e+02,3.82e+02,8.59e+01,3.07e+02,1.17e+04
1932,2.15e+02,3.57e+02,8.47e+01,3.03e+02,1.25e+04
1933,2.15e+02,4.06e+02,8.55e+01,3.12e+02,1.17e+04
1934,2.16e+02,4.16e+02,8.57e+01,3.10e+02,1.25e+04
1935,2.17e+02,4.09e+02,8.75e+01,3.03e+02,1.23e+04
1936,2.17e+02,4.07e+02,9.02e+01,3.43e+02,1.28e+04
1937,2.18e+02,4.12e+02,8.64e+01,2.96e+02,1.24e+04
1938,2.19e+02,3.69e+02,8.62e+01,2.88e+02,1.20e+04
1939,2.19e+02,3.90e+02,8.93e+01,3.18e+02,1.26e+04
1940,2.20e+02,3.54e+02,8.06e+01,2.81e+02,1.22e+04
1941,2.22e+02,3.44e+02,8.65e+01,2.72e+02,1.21e+04
1942,2.24e+02,3.88e+02,8.72e+01,3.02e+02,1.23e+04
1943,2.25e+02,3.33e+02,8.73e+01,3.03e+02,1.24e+04
1944,2.27e+02,3.66e+02,8.39e+01,2.97e+02,1.23e+04
1945,2.29e+02,3.20e+02,8.72e+01,3.15e+02,1.27e+04
1946,2.30e+02,3.41e+02,8.17e+01,2.87e+02,1.18e+04
1947,2.32e+02,3.08e+02,7.91e+01,2.66e+02,1.21e+04
1948,2.34e+02,2.98e+02,8.55e+01,2.86e+02,1.28e+04
1949,2.35e+02,3.95e+02,8.28e+01,2.78e+02,1.21e+04
1950,2.37e+02,4.62e+02,9.06e+01,3.31e+02,1.31e+04
1951,2.38e+02,3.45e+02,7.76e+01,2.44e+02,1.18e+04
1952,2.39e+02,3.94e+02,8.00e+01,2.43e+02,1.18e+04
1953,2.40e+02,4.23e+02,8.52e+01,2.78e+02,1.23e+04
1954,2.41e+02,3.82e+02,8.87e+01,3.03e+02,1.25e+04
1955,2.42e+02,3.37e+02,8.03e+01,2.70e+02,1.26e+04
1956,2.42e+02,3.24e+02,8.33e+01,3.02e+02,1.34e+04
1957,2.43e+02,3.73e+02,8.65e+01,3.28e+02,1.41e+04
1958,2.44e+02,3.53e+02,8.51e+01,2.80e+02,1.25e+04
1959,2.45e+02,3.47e+02,8.30e+01,2.95e+02,1.20e+04
1960,2.46e+02,3.30e+02,7.95e+01,2.33e+02,1.18e+04
1961,2.47e+02,3.34e+02,7.93e+01,2.61e+02,1.23e+04
1962,2.48e+02,3.47e+02,8.14e+01,2.87e+02,1.23e+04
1963,2.49e+02,3.83e+02,7.57e+01,2.29e+02,1.32e+04
1964,2.50e+02,3.67e+02,8.21e+01,2.59e+02,1.19e+04
1965,2.51e+02,3.35e+02,8.18e+01,2.60e+02,1.19e+04
1966,2.52e+02,3.54e+02,7.57e+01,2.25e+02,1.18e+04
1967,2.53e+02,3.90e+02,7.86e+01,2.41e+02,1.29e+04
1968,2.54e+02,4.51e+02,8.35e+01,2.84e+02,1.17e+04
1969,2.55e+02,3.51e+02,7.61e+01,2.14e+02,1.17e+04
1970,2.56e+02,4.18e+02,8.18e+01,2.47e+02,1.16e+04
1971,2.54e+02,4.39e+02,8.40e+01,2.50e+02,1.16e+04
1972,2.53e+02,4.36e+02,7.30e+01,2.18e+02,1.32e+04
1973,2.51e+02,4.46e+02,7.90e+01,2.25e+02,1.15e+04
1974,2.50e+02,3.78e+02,8.04e+01,2.34e+02,1.23e+04
1975,2.48e+02,3.23e+02,7.33e+01,2.24e+02,1.16e+04
1976,2.47e+02,3.90e+02,7.70e+01,2.35e+02,1.24e+04
1977,2.45e+02,3.54e+02,7.74e+01,2.47e+02,1.22e+04
1978,2.44e+02,3.88e+02,8.52e+01,3.00e+02,1.28e+04
1979,2.43e+02,4.01e+02,7.92e+01,2.60e+02,1.24e+04
1980,2.41e+02,4.21e+02,7.85e+01,2.27e+02,1.23e+04
1981,2.40e+02,4.05e+02,7.80e+01,2.34e+02,1.17e+04
1982,2.40e+02,2.97e+02,7.38e+01,2.37e+02,1.43e+04
1983,2.39e+02,3.51e+02,7.61e+01,2.25e+02,1.11e+04
1984,2.38e+02,3.50e+02,7.33e+01,2.17e+02,1.17e+04
1985,2.37e+02,3.93e+02,8.31e+01,2.60e+02,1.17e+04
1986,2.37e+02,3.51e+02,8.06e+01,2.38e+02,1.20e+04
1987,2.36e+02,3.67e+02,7.99e+01,2.24e+02,1.22e+04
1988,2.35e+02,3.91e+02,7.90e+01,2.27e+02,1.26e+04
1989,2.34e+02,3.82e+02,7.12e+01,1.82e+02,1.18e+04
1990,2.34e+02,4.28e+02,8.13e+01,2.34e+02,1.18e+04
1991,2.34e+02,4.13e+02,8.18e+01,2.38e+02,1.53e+04
1992,2.33e+02,3.70e+02,7.42e+01,1.93e+02,1.15e+04
1993,2.33e+02,3.84e+02,8.05e+01,2.13e+02,1.26e+04
1994,2.33e+02,4.18e+02,8.33e+01,2.29e+02,1.47e+04
1995,2.33e+02,4.21e+02,8.18e+01,2.08e+02,1.34e+04
1996,2.33e+02,3.96e+02,8.19e+01,2.11e+02,1.28e+04
1997,1.35e+02,3.86e+02,7.53e+01,2.24e+02,1.72e+04
1998,2.85e+02,7.96e+02,8.62e+01,2.91e+02,1.76e+04
1999,1.99e+02,3.51e+02,6.86e+01,2.47e+02,1.48e+04
2000,1.83e+02,3.47e+02,1.40e+02,1.95e+02,1.26e+04
2001,1.01e+02,4.08e+02,1.25e+02,1.31e+02,1.35e+04
