Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1832,2.15e+04,2.54e+04,2.66e+03,1.05e+04,2.20e+05
1833,2.16e+04,2.78e+04,2.72e+03,1.08e+04,2.18e+05
1834,2.16e+04,3.48e+04,2.71e+03,1.04e+04,2.21e+05
1835,2.17e+04,2.79e+04,2.64e+03,1.03e+04,2.24e+05
1836,2.17e+04,3.13e+04,2.76e+03,1.10e+04,2.18e+05
1837,2.18e+04,2.72e+04,2.78e+03,1.15e+04,2.25e+05
1838,2.18e+04,2.87e+04,2.75e+03,1.12e+04,2.30e+05
1839,2.18e+04,2.91e+04,2.76e+03,1.14e+04,2.24e+05
1840,2.19e+04,3.35e+04,2.84e+03,1.16e+04,2.17e+05
1841,2.19e+04,2.97e+04,2.86e+03,1.14e+04,2.27e+05
1842,2.20e+04,3.24e+04,2.81e+03,1.17e+04,2.18e+05
1843,2.20e+04,3.11e+04,2.70e+03,1.04e+04,2.12e+05
1844,2.21e+04,2.51e+04,2.79e+03,1.07e+04,2.20e+05
1845,2.21e+04,3.02e+04,2.60e+03,1.04e+04,2.19e+05
1846,2.22e+04,2.76e+04,2.73e+03,1.06e+04,2.19e+05
1847,2.22e+04,2.80e+04,2.74e+03,1.12e+04,2.24e+05
1848,2.22e+04,3.09e+04,2.74e+03,1.16e+04,2.30e+05
1849,2.23e+04,3.11e+04,2.79e+03,1.09e+04,2.25e+05
1850,2.23e+04,3.22e+04,2.57e+03,1.04e+04,2.26e+05
1851,2.23e+04,2.77e+04,2.54e+03,1.02e+04,2.21e+05
1852,2.23e+04,2.57e+04,2.63e+03,1.03e+04,2.17e+05
1853,2.22e+04,2.73e+04,2.64e+03,1.02e+04,2.18e+05
1854,2.22e+04,3.42e+04,2.63e+03,1.00e+04,2.22e+05
1855,2.22e+04,2.74e+04,2.59e+03,9.98e+03,2.23e+05
1856,2.21e+04,3.13e+04,2.74e+03,1.07e+04,2.14e+05
1857,2.21e+04,2.74e+04,2.70e+03,1.10e+04,2.27e+05
1858,2.21e+04,2.80e+04,2.67e+03,1.06e+04,2.31e+05
1859,2.20e+04,3.00e+04,2.77e+03,1.12e+04,2.24e+05
1860,2.20e+04,3.36e+04,2.81e+03,1.13e+04,2.19e+05
1861,2.20e+04,2.84e+04,2.83e+03,1.11e+04,2.25e+05
1862,2.20e+04,3.19e+04,2.81e+03,1.14e+04,2.17e+05
1863,2.20e+04,3.06e+04,2.65e+03,9.92e+03,2.12e+05
1864,2.20e+04,2.54e+04,2.78e+03,1.04e+04,2.19e+05
1865,2.20e+04,3.03e+04,2.60e+03,1.03e+04,2.22e+05
1866,2.20e+04,2.78e+04,2.74e+03,1.04e+04,2.21e+05
1867,2.20e+04,2.88e+04,2.75e+03,1.10e+04,2.25e+05
1868,2.19e+04,3.15e+04,2.79e+03,1.15e+04,2.32e+05
1869,2.19e+04,3.09e+04,2.86e+03,1.08e+04,2.23e+05
1870,2.19e+04,3.25e+04,2.61e+03,1.02e+04,2.28e+05
1871,2.19e+04,2.76e+04,2.61e+03,1.01e+04,2.24e+05
1872,2.19e+04,2.55e+04,2.67e+03,1.01e+04,2.17e+05
1873,2.18e+04,2.95e+04,2.71e+03,1.03e+04,2.23e+05
1874,2.18e+04,3.36e+04,2.66e+03,9.90e+03,2.27e+05
1875,2.18e+04,2.66e+04,2.64e+03,9.91e+03,2.24e+05
1876,2.17e+04,3.15e+04,2.87e+03,1.09e+04,2.20e+05
1877,2.17e+04,2.76e+04,2.75e+03,1.09e+04,2.28e+05
1878,2.17e+04,2.76e+04,2.73e+03,1.05e+04,2.31e+05
