Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1832,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1833,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1834,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1835,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1836,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1837,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1838,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1839,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1840,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1841,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1842,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1843,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1844,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1845,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1846,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1847,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1848,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1849,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1850,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1851,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1852,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1853,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1854,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1855,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1856,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1857,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1858,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1859,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1860,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1861,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1862,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1863,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1864,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1865,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1866,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1867,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1868,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1869,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1870,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1871,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1872,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1873,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1874,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1875,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1876,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1877,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1878,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1879,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1880,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1881,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1882,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1883,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1884,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1885,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1886,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1887,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1888,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1889,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1890,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1891,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1892,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1893,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1894,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1895,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1896,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1897,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1898,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1899,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1900,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1901,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1902,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1903,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1904,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1905,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1906,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1907,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1908,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1909,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1910,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1911,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1912,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1913,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1914,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1915,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1916,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1917,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1918,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1919,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1920,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1921,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1922,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1923,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1924,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1925,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1926,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1927,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1928,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1929,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1930,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1931,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1932,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1933,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1934,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1935,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1936,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1937,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1938,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1939,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1940,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1941,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1942,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1943,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
