Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1832,1.07e+03,1.26e+03,1.40e+02,4.84e+02,8.30e+03
1833,1.08e+03,1.38e+03,1.43e+02,4.96e+02,8.24e+03
1834,1.08e+03,1.72e+03,1.42e+02,4.79e+02,8.34e+03
1835,1.08e+03,1.38e+03,1.39e+02,4.76e+02,8.46e+03
1836,1.08e+03,1.55e+03,1.45e+02,5.05e+02,8.26e+03
1837,1.08e+03,1.35e+03,1.46e+02,5.30e+02,8.52e+03
1838,1.09e+03,1.42e+03,1.45e+02,5.13e+02,8.64e+03
1839,1.09e+03,1.44e+03,1.45e+02,5.25e+02,8.50e+03
1840,1.09e+03,1.66e+03,1.50e+02,5.33e+02,8.26e+03
1841,1.09e+03,1.47e+03,1.51e+02,5.25e+02,8.56e+03
1842,1.10e+03,1.60e+03,1.48e+02,5.37e+02,8.27e+03
1843,1.10e+03,1.54e+03,1.42e+02,4.79e+02,8.03e+03
1844,1.10e+03,1.25e+03,1.47e+02,4.93e+02,8.30e+03
1845,1.10e+03,1.49e+03,1.36e+02,4.79e+02,8.29e+03
1846,1.10e+03,1.37e+03,1.44e+02,4.90e+02,8.29e+03
1847,1.11e+03,1.39e+03,1.44e+02,5.13e+02,8.47e+03
1848,1.11e+03,1.53e+03,1.44e+02,5.34e+02,8.71e+03
1849,1.11e+03,1.54e+03,1.47e+02,5.05e+02,8.48e+03
1850,1.11e+03,1.59e+03,1.35e+02,4.77e+02,8.54e+03
1851,1.11e+03,1.37e+03,1.33e+02,4.68e+02,8.34e+03
1852,1.11e+03,1.27e+03,1.38e+02,4.73e+02,8.19e+03
1853,1.11e+03,1.35e+03,1.38e+02,4.69e+02,8.22e+03
1854,1.11e+03,1.69e+03,1.38e+02,4.62e+02,8.38e+03
1855,1.11e+03,1.36e+03,1.36e+02,4.59e+02,8.43e+03
1856,1.10e+03,1.55e+03,1.44e+02,4.93e+02,8.13e+03
1857,1.10e+03,1.36e+03,1.42e+02,5.04e+02,8.57e+03
1858,1.10e+03,1.39e+03,1.40e+02,4.88e+02,8.65e+03
1859,1.10e+03,1.48e+03,1.46e+02,5.18e+02,8.49e+03
1860,1.10e+03,1.66e+03,1.48e+02,5.22e+02,8.30e+03
1861,1.10e+03,1.41e+03,1.49e+02,5.10e+02,8.48e+03
1862,1.10e+03,1.58e+03,1.48e+02,5.26e+02,8.24e+03
1863,1.10e+03,1.51e+03,1.39e+02,4.57e+02,8.03e+03
1864,1.10e+03,1.26e+03,1.46e+02,4.80e+02,8.25e+03
1865,1.09e+03,1.50e+03,1.36e+02,4.74e+02,8.41e+03
1866,1.09e+03,1.38e+03,1.44e+02,4.79e+02,8.34e+03
1867,1.09e+03,1.43e+03,1.45e+02,5.05e+02,8.52e+03
1868,1.09e+03,1.56e+03,1.47e+02,5.27e+02,8.77e+03
1869,1.09e+03,1.53e+03,1.50e+02,4.99e+02,8.42e+03
1870,1.09e+03,1.61e+03,1.37e+02,4.69e+02,8.61e+03
1871,1.09e+03,1.37e+03,1.37e+02,4.65e+02,8.45e+03
1872,1.09e+03,1.27e+03,1.40e+02,4.65e+02,8.17e+03
1873,1.09e+03,1.46e+03,1.42e+02,4.75e+02,8.42e+03
1874,1.09e+03,1.66e+03,1.40e+02,4.56e+02,8.52e+03
1875,1.08e+03,1.32e+03,1.38e+02,4.56e+02,8.44e+03
1876,1.08e+03,1.56e+03,1.51e+02,5.05e+02,8.31e+03
1877,1.08e+03,1.37e+03,1.44e+02,4.99e+02,8.58e+03
1878,1.08e+03,1.37e+03,1.43e+02,4.85e+02,8.67e+03
1879,1.08e+03,1.61e+03,1.53e+02,5.27e+02,8.59e+03
1880,1.08e+03,1.67e+03,1.49e+02,5.08e+02,8.33e+03
1881,1.07e+03,1.44e+03,1.50e+02,4.99e+02,8.59e+03
1882,1.07e+03,1.55e+03,1.50e+02,5.17e+02,8.30e+03
1883,1.06e+03,1.42e+03,1.42e+02,4.53e+02,8.08e+03
1884,1.06e+03,1.36e+03,1.46e+02,4.73e+02,8.39e+03
1885,1.05e+03,1.49e+03,1.37e+02,4.60e+02,8.38e+03
1886,1.05e+03,1.38e+03,1.43e+02,4.65e+02,8.44e+03
1887,1.04e+03,1.43e+03,1.44e+02,4.85e+02,8.54e+03
1888,1.04e+03,1.62e+03,1.46e+02,5.01e+02,8.64e+03
1889,1.03e+03,1.55e+03,1.47e+02,4.72e+02,8.53e+03
1890,1.02e+03,1.61e+03,1.35e+02,4.48e+02,8.63e+03
1891,1.02e+03,1.36e+03,1.34e+02,4.42e+02,8.42e+03
1892,1.01e+03,1.29e+03,1.40e+02,4.56e+02,8.26e+03
1893,1.00e+03,1.42e+03,1.39e+02,4.50e+02,8.33e+03
1894,9.98e+02,1.69e+03,1.37e+02,4.36e+02,8.58e+03
1895,9.92e+02,1.42e+03,1.38e+02,4.45e+02,8.62e+03
1896,9.85e+02,1.55e+03,1.46e+02,4.73e+02,8.15e+03
1897,9.78e+02,1.38e+03,1.41e+02,4.75e+02,8.65e+03
1898,9.72e+02,1.29e+03,1.40e+02,4.64e+02,8.65e+03
1899,9.65e+02,1.64e+03,1.50e+02,5.06e+02,8.53e+03
1900,9.58e+02,1.66e+03,1.44e+02,4.83e+02,8.37e+03
1901,9.46e+02,1.33e+03,1.46e+02,4.84e+02,8.49e+03
1902,9.33e+02,1.40e+03,1.45e+02,4.86e+02,8.30e+03
1903,9.20e+02,1.36e+03,1.36e+02,4.34e+02,8.05e+03
1904,9.08e+02,1.56e+03,1.39e+02,4.48e+02,8.32e+03
1905,8.95e+02,1.39e+03,1.32e+02,4.43e+02,8.56e+03
1906,8.82e+02,1.39e+03,1.39e+02,4.52e+02,8.41e+03
1907,8.70e+02,1.52e+03,1.36e+02,4.69e+02,8.59e+03
1908,8.57e+02,1.56e+03,1.42e+02,4.79e+02,8.71e+03
1909,8.44e+02,1.42e+03,1.36e+02,4.55e+02,8.64e+03
1910,8.32e+02,1.63e+03,1.30e+02,4.40e+02,8.77e+03
1911,8.22e+02,1.34e+03,1.29e+02,4.34e+02,8.59e+03
1912,8.13e+02,1.27e+03,1.34e+02,4.38e+02,8.35e+03
1913,8.03e+02,1.39e+03,1.33e+02,4.39e+02,8.44e+03
1914,7.94e+02,1.74e+03,1.29e+02,4.29e+02,8.64e+03
1915,7.85e+02,1.51e+03,1.33e+02,4.35e+02,8.50e+03
1916,7.75e+02,1.56e+03,1.39e+02,4.77e+02,8.30e+03
1917,7.66e+02,1.38e+03,1.35e+02,4.69e+02,8.71e+03
1918,7.56e+02,1.58e+03,1.36e+02,4.53e+02,8.69e+03
1919,7.47e+02,1.76e+03,1.43e+02,4.89e+02,8.68e+03
1920,7.37e+02,1.78e+03,1.43e+02,4.82e+02,8.57e+03
1921,7.33e+02,1.42e+03,1.32e+02,4.39e+02,8.65e+03
1922,7.29e+02,1.40e+03,1.34e+02,4.19e+02,8.35e+03
1923,7.25e+02,1.42e+03,1.51e+02,5.19e+02,8.96e+03
1924,7.20e+02,1.43e+03,1.32e+02,4.38e+02,8.41e+03
1925,7.16e+02,1.27e+03,1.30e+02,4.38e+02,8.60e+03
1926,7.12e+02,1.30e+03,1.28e+02,3.96e+02,8.47e+03
1927,7.07e+02,1.21e+03,1.38e+02,4.49e+02,8.69e+03
1928,7.03e+02,1.24e+03,1.36e+02,4.44e+02,8.70e+03
1929,6.99e+02,1.48e+03,1.32e+02,4.62e+02,8.65e+03
1930,6.95e+02,1.63e+03,1.35e+02,4.93e+02,9.11e+03
1931,6.98e+02,1.45e+03,1.34e+02,4.50e+02,8.43e+03
1932,7.02e+02,1.34e+03,1.32e+02,4.44e+02,8.93e+03
1933,7.06e+02,1.56e+03,1.34e+02,4.57e+02,8.49e+03
1934,7.10e+02,1.61e+03,1.34e+02,4.54e+02,8.92e+03
1935,7.14e+02,1.56e+03,1.37e+02,4.47e+02,8.78e+03
1936,7.18e+02,1.53e+03,1.42e+02,5.02e+02,9.19e+03
1937,7.22e+02,1.58e+03,1.35e+02,4.38e+02,8.80e+03
1938,7.25e+02,1.38e+03,1.35e+02,4.26e+02,8.60e+03
1939,7.29e+02,1.46e+03,1.40e+02,4.69e+02,8.95e+03
1940,7.33e+02,1.36e+03,1.25e+02,4.10e+02,8.62e+03
1941,7.43e+02,1.27e+03,1.35e+02,4.06e+02,8.67e+03
1942,7.53e+02,1.47e+03,1.37e+02,4.46e+02,8.79e+03
1943,7.63e+02,1.21e+03,1.37e+02,4.46e+02,8.85e+03
1944,7.73e+02,1.39e+03,1.31e+02,4.34e+02,8.86e+03
1945,7.82e+02,1.15e+03,1.37e+02,4.61e+02,9.04e+03
1946,7.92e+02,1.29e+03,1.27e+02,4.19e+02,8.51e+03
1947,8.02e+02,1.16e+03,1.22e+02,3.88e+02,8.65e+03
1948,8.12e+02,1.07e+03,1.34e+02,4.22e+02,9.05e+03
1949,8.22e+02,1.54e+03,1.29e+02,4.09e+02,9.42e+03
1950,8.32e+02,1.79e+03,1.43e+02,4.88e+02,8.94e+03
1951,8.38e+02,1.34e+03,1.20e+02,3.58e+02,7.96e+03
1952,8.44e+02,1.55e+03,1.24e+02,3.62e+02,8.41e+03
1953,8.51e+02,1.65e+03,1.33e+02,4.12e+02,8.72e+03
1954,8.57e+02,1.43e+03,1.39e+02,4.48e+02,8.95e+03
1955,8.64e+02,1.29e+03,1.24e+02,3.96e+02,8.89e+03
1956,8.70e+02,1.20e+03,1.30e+02,4.39e+02,1.02e+04
1957,8.76e+02,1.40e+03,1.35e+02,4.77e+02,1.07e+04
1958,8.83e+02,1.32e+03,1.33e+02,4.14e+02,8.55e+03
1959,8.89e+02,1.31e+03,1.29e+02,4.31e+02,8.21e+03
1960,8.96e+02,1.26e+03,1.23e+02,3.46e+02,8.29e+03
1961,9.02e+02,1.28e+03,1.23e+02,3.82e+02,1.14e+04
1962,9.08e+02,1.32e+03,1.26e+02,4.18e+02,8.71e+03
1963,9.14e+02,1.53e+03,1.16e+02,3.38e+02,1.29e+04
1964,9.20e+02,1.41e+03,1.28e+02,3.84e+02,8.61e+03
1965,9.26e+02,1.26e+03,1.27e+02,3.84e+02,1.02e+04
1966,9.33e+02,1.40e+03,1.17e+02,3.33e+02,9.05e+03
1967,9.39e+02,1.54e+03,1.22e+02,3.58e+02,1.02e+04
1968,9.45e+02,1.78e+03,1.30e+02,4.20e+02,8.19e+03
1969,9.51e+02,1.37e+03,1.17e+02,3.20e+02,7.87e+03
1970,9.57e+02,1.64e+03,1.27e+02,3.69e+02,8.08e+03
1971,9.54e+02,1.72e+03,1.31e+02,3.76e+02,8.42e+03
1972,9.51e+02,1.80e+03,1.12e+02,3.22e+02,1.23e+04
1973,9.48e+02,1.79e+03,1.22e+02,3.39e+02,8.45e+03
1974,9.45e+02,1.47e+03,1.25e+02,3.50e+02,8.60e+03
1975,9.42e+02,1.27e+03,1.13e+02,3.29e+02,8.32e+03
1976,9.39e+02,1.55e+03,1.19e+02,3.49e+02,9.02e+03
1977,9.36e+02,1.38e+03,1.20e+02,3.63e+02,9.26e+03
1978,9.33e+02,1.48e+03,1.33e+02,4.42e+02,8.84e+03
1979,9.29e+02,1.58e+03,1.23e+02,3.84e+02,8.94e+03
1980,9.26e+02,1.68e+03,1.22e+02,3.41e+02,8.93e+03
1981,9.28e+02,1.61e+03,1.21e+02,3.48e+02,8.53e+03
1982,9.30e+02,1.15e+03,1.13e+02,3.45e+02,1.56e+04
1983,9.32e+02,1.38e+03,1.17e+02,3.33e+02,8.07e+03
1984,9.34e+02,1.40e+03,1.12e+02,3.18e+02,8.89e+03
1985,9.35e+02,1.53e+03,1.29e+02,3.86e+02,8.90e+03
1986,9.37e+02,1.35e+03,1.25e+02,3.54e+02,9.30e+03
1987,9.39e+02,1.43e+03,1.23e+02,3.35e+02,1.15e+04
1988,9.41e+02,1.55e+03,1.22e+02,3.38e+02,9.43e+03
1989,9.43e+02,1.58e+03,1.08e+02,2.70e+02,8.50e+03
1990,9.45e+02,1.71e+03,1.26e+02,3.50e+02,9.76e+03
1991,9.49e+02,1.64e+03,1.26e+02,3.55e+02,2.44e+04
1992,9.54e+02,1.50e+03,1.13e+02,2.87e+02,8.44e+03
1993,9.58e+02,1.52e+03,1.24e+02,3.20e+02,9.88e+03
1994,9.63e+02,1.66e+03,1.29e+02,3.44e+02,1.98e+04
1995,9.67e+02,1.69e+03,1.26e+02,3.14e+02,1.04e+04
1996,9.72e+02,1.57e+03,1.26e+02,3.18e+02,9.37e+03
1997,4.08e+02,1.30e+03,1.11e+02,3.42e+02,3.37e+04
1998,1.32e+03,3.71e+03,1.20e+02,4.27e+02,1.43e+04
1999,6.57e+02,1.36e+03,1.04e+02,3.74e+02,1.13e+04
2000,4.18e+02,1.49e+03,2.00e+02,3.16e+02,8.87e+03
2001,2.36e+02,1.51e+03,2.11e+02,1.88e+02,9.19e+03
2002,1.32e+03,2.24e+03,1.28e+02,1.41e+02,1.43e+04
2003,9.09e+02,3.68e+03,9.12e+01,3.57e+02,1.03e+04
2004,1.45e+03,6.66e+02,1.06e+02,3.68e+02,1.30e+04
2005,1.07e+03,1.04e+03,1.48e+02,2.59e+02,1.29e+04
2006,8.14e+02,1.78e+03,1.29e+02,3.41e+02,1.66e+04
2007,7.26e+02,9.26e+02,1.42e+02,3.06e+02,1.17e+04
2008,5.69e+02,2.47e+03,2.15e+02,3.04e+02,8.06e+03
2009,6.50e+02,1.06e+03,1.24e+02,3.99e+02,1.20e+04
2010,1.12e+03,1.25e+03,7.71e+01,3.30e+02,1.11e+04
2011,8.08e+02,1.35e+03,1.12e+02,2.84e+02,9.57e+03
2012,9.03e+02,2.84e+03,1.25e+02,3.05e+02,1.02e+04
2013,1.54e+03,1.14e+03,6.69e+01,3.08e+02,8.78e+03
2014,1.80e+03,1.77e+03,1.36e+02,4.04e+02,1.26e+04
2015,2.08e+03,1.42e+03,1.22e+02,4.11e+02,1.77e+04
2020,9.98e+02,1.58e+03,1.28e+02,3.36e+02,1.22e+04
2030,9.95e+02,1.63e+03,1.33e+02,3.82e+02,1.39e+04
2040,9.84e+02,1.66e+03,1.37e+02,4.28e+02,1.56e+04
2050,9.68e+02,1.69e+03,1.39e+02,4.77e+02,1.73e+04
