Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1832,1.51e+03,1.61e+03,8.43e+01,6.10e+02,9.41e+03
1833,1.51e+03,1.76e+03,8.60e+01,6.24e+02,9.33e+03
1834,1.52e+03,2.25e+03,8.57e+01,6.00e+02,9.41e+03
1835,1.52e+03,1.78e+03,8.39e+01,5.99e+02,9.56e+03
1836,1.52e+03,2.00e+03,8.70e+01,6.35e+02,9.31e+03
1837,1.53e+03,1.72e+03,8.77e+01,6.68e+02,9.64e+03
1838,1.53e+03,1.82e+03,8.69e+01,6.46e+02,9.80e+03
1839,1.53e+03,1.85e+03,8.72e+01,6.62e+02,9.58e+03
1840,1.53e+03,2.15e+03,8.94e+01,6.70e+02,9.30e+03
1841,1.54e+03,1.88e+03,8.98e+01,6.59e+02,9.71e+03
1842,1.54e+03,2.07e+03,8.85e+01,6.77e+02,9.32e+03
1843,1.54e+03,1.99e+03,8.55e+01,6.01e+02,9.05e+03
1844,1.55e+03,1.57e+03,8.78e+01,6.18e+02,9.37e+03
1845,1.55e+03,1.94e+03,8.26e+01,6.05e+02,9.39e+03
1846,1.55e+03,1.75e+03,8.62e+01,6.15e+02,9.31e+03
1847,1.56e+03,1.78e+03,8.65e+01,6.47e+02,9.57e+03
1848,1.56e+03,1.98e+03,8.65e+01,6.75e+02,9.84e+03
1849,1.56e+03,1.98e+03,8.78e+01,6.33e+02,9.61e+03
1850,1.57e+03,2.08e+03,8.18e+01,6.02e+02,9.66e+03
1851,1.56e+03,1.78e+03,8.10e+01,5.91e+02,9.44e+03
1852,1.56e+03,1.63e+03,8.33e+01,5.95e+02,9.29e+03
1853,1.56e+03,1.74e+03,8.35e+01,5.90e+02,9.32e+03
1854,1.56e+03,2.21e+03,8.35e+01,5.80e+02,9.46e+03
1855,1.55e+03,1.75e+03,8.24e+01,5.78e+02,9.53e+03
1856,1.55e+03,2.00e+03,8.66e+01,6.18e+02,9.16e+03
1857,1.55e+03,1.74e+03,8.52e+01,6.36e+02,9.70e+03
1858,1.55e+03,1.78e+03,8.44e+01,6.14e+02,9.84e+03
1859,1.54e+03,1.91e+03,8.73e+01,6.51e+02,9.59e+03
1860,1.54e+03,2.15e+03,8.84e+01,6.55e+02,9.37e+03
1861,1.54e+03,1.80e+03,8.88e+01,6.39e+02,9.62e+03
1862,1.54e+03,2.04e+03,8.85e+01,6.61e+02,9.30e+03
1863,1.54e+03,1.96e+03,8.41e+01,5.74e+02,9.06e+03
1864,1.54e+03,1.60e+03,8.77e+01,6.00e+02,9.35e+03
1865,1.53e+03,1.95e+03,8.28e+01,5.98e+02,9.54e+03
1866,1.53e+03,1.76e+03,8.66e+01,6.01e+02,9.40e+03
1867,1.53e+03,1.83e+03,8.70e+01,6.36e+02,9.64e+03
1868,1.53e+03,2.01e+03,8.81e+01,6.64e+02,9.93e+03
1869,1.53e+03,1.97e+03,8.99e+01,6.25e+02,9.55e+03
1870,1.53e+03,2.10e+03,8.31e+01,5.91e+02,9.76e+03
1871,1.52e+03,1.76e+03,8.32e+01,5.86e+02,9.58e+03
1872,1.52e+03,1.62e+03,8.49e+01,5.84e+02,9.28e+03
1873,1.52e+03,1.88e+03,8.59e+01,5.97e+02,9.55e+03
1874,1.51e+03,2.17e+03,8.47e+01,5.72e+02,9.66e+03
1875,1.51e+03,1.69e+03,8.41e+01,5.74e+02,9.55e+03
1876,1.51e+03,2.01e+03,9.04e+01,6.32e+02,9.40e+03
1877,1.50e+03,1.75e+03,8.70e+01,6.29e+02,9.73e+03
1878,1.50e+03,1.76e+03,8.66e+01,6.11e+02,9.87e+03
1879,1.50e+03,2.07e+03,9.12e+01,6.61e+02,9.72e+03
1880,1.49e+03,2.17e+03,8.96e+01,6.37e+02,9.43e+03
1881,1.49e+03,1.84e+03,8.99e+01,6.25e+02,9.76e+03
1882,1.48e+03,1.99e+03,8.98e+01,6.50e+02,9.38e+03
1883,1.47e+03,1.84e+03,8.58e+01,5.67e+02,9.14e+03
1884,1.46e+03,1.74e+03,8.82e+01,5.92e+02,9.51e+03
1885,1.46e+03,1.94e+03,8.37e+01,5.80e+02,9.52e+03
1886,1.45e+03,1.77e+03,8.68e+01,5.83e+02,9.53e+03
1887,1.44e+03,1.84e+03,8.69e+01,6.11e+02,9.67e+03
