Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1750,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1751,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1752,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1753,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1754,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1755,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1756,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1757,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1758,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1759,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1760,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1761,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1762,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1763,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1764,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1765,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1766,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1767,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1768,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1769,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1770,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1771,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1772,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1773,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1774,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1775,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1776,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1777,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1778,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1779,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1780,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1781,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1782,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1783,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1784,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1785,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1786,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1787,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1788,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1789,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1790,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
1791,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
